LABEL,TEXT,URL,EMAIL,PHONE,LABEL_3WAY,is_synthetic,source,clean_text,char_len,word_count,digit_ratio,exclaim_count,special_ratio,has_url,has_phone,currency_count,urgency_count,sensitive_info_count,refund_scam_count,label_id
spam,पुणे के लिए अपनी ड्रीम वेकेशन बेमिसाल कीमतों पर बुक करें। पैकेज के लिए कॉल करें +917132011086।,,,,MARKETING_SPAM,True,Synthetic_Hindi.csv,पुणे के लिए अपनी ड्रीम वेकेशन बेमिसाल कीमतों पर बुक करें। पैकेज के लिए कॉल करें phonenumber ।,94.0,18.0,0.1276595744680851,0.0,0.2978723404255319,0.0,1.0,0.0,0.0,0.0,0.0,1
ham,तुमची BigBasket ऑर्डर #O4TEBNOO डिलिव्हरीसाठी निघाली आहे. ट्रॅक करा: https://zomato.com/order/svIRsY,,,,HAM,True,Synthetic_Ham_URL_Marathi.csv,तुमची bigbasket ऑर्डर #o4tebnoo डिलिव्हरीसाठी निघाली आहे. ट्रॅक करा: zomato com order svirsy,100.0,13.0,0.01,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0
spam,"सीमित समय का ऑफर! न्यूनतम दस्तावेज़ों के साथ Rs.6,189 तक का इंस्टेंट पर्सनल लोन पाएं। आज ही आवेदन करें।",,,,MARKETING_SPAM,True,Synthetic_Hindi.csv,"सीमित समय का ऑफर! न्यूनतम दस्तावेज़ों के साथ rs.6,189 तक का इंस्टेंट पर्सनल लोन पाएं। आज ही आवेदन करें।",103.0,19.0,0.038834951456310676,1.0,0.30097087378640774,0.0,0.0,1.0,0.0,0.0,0.0,1
Smishing,बधाई हो अर्जुन! आपने Amazon से iPhone जीता है। अपना इनाम प्राप्त करें: http://paytm-kyc-update.co/a0get,,,,SMISHING,True,Synthetic_Hindi.csv,बधाई हो अर्जुन! आपने amazon से iphone जीता है। अपना इनाम प्राप्त करें: paytm kyc update co a0get,103.0,18.0,0.009708737864077669,1.0,0.2524271844660194,1.0,0.0,0.0,1.0,0.0,0.0,2
ham,Becoz its  &lt;#&gt;  jan whn al the post ofice is in holiday so she cn go fr the post ofice...got it duffer,No,No,No,HAM,False,Dataset_5971_real,becoz its &lt;#&gt; jan whn al the post ofice is in holiday so she cn go fr the post ofice got it duffer,108.0,23.0,0.0,0.0,0.07407407407407407,1.0,0.0,0.0,0.0,0.0,0.0,0
ham,"Aapka BSNL prepaid recharge Rs.2,528 ka successful hua hai. Validity 05-08-2025 tak.",,,,HAM,True,Synthetic_Hinglish.csv,"aapka bsnl prepaid recharge rs.2,528 ka successful hua hai. validity phonenumber tak.",84.0,12.0,0.14285714285714285,0.0,0.07142857142857142,0.0,1.0,1.0,0.0,0.0,0.0,0
spam,"Your Axis Bank personal loan of Rs.8,526 is pre-approved. Share your bank account and Aadhaar details to process.",,,,SMISHING,True,Synthetic_Fraud_Spam_English.csv,"your axis bank personal loan of rs.8,526 is pre-approved. share your bank account and aadhaar details to process.",113.0,18.0,0.035398230088495575,0.0,0.04424778761061947,0.0,0.0,1.0,0.0,1.0,0.0,2
ham,"I wonder how you got online, my love ? Had you gone to the net cafe ? Did you get your phone recharged ? Were you on a friends net ? I think of you, boytoy",No,No,No,HAM,False,Dataset_5971_real,"i wonder how you got online, my love ? had you gone to the net cafe ? did you get your phone recharged ? were you on a friends net ? i think of you, boytoy",155.0,36.0,0.0,0.0,0.03870967741935484,0.0,0.0,0.0,0.0,0.0,0.0,0
spam,"Best forex trading tips! Rs.646,296 ko ek mahine mein Rs.756 banayein. Abhi call karein +919838736023.",,,,MARKETING_SPAM,True,Synthetic_Hinglish.csv,"best forex trading tips! rs.646,296 ko ek mahine mein rs.756 banayein. abhi call karein phonenumber .",102.0,16.0,0.20588235294117646,1.0,0.06862745098039216,0.0,1.0,2.0,0.0,0.0,0.0,1
Smishing,Final notice: Pending verification ki wajah se aapka IDBI Bank account suspend ho jayega. Click karein: http://paytm-kyc-update.co/rj4ov,,,,SMISHING,True,Synthetic_Hinglish.csv,final notice: pending verification ki wajah se aapka idbi bank account suspend ho jayega. click karein: paytm kyc update co rj4ov,136.0,21.0,0.007352941176470588,0.0,0.07352941176470588,1.0,0.0,0.0,4.0,0.0,0.0,2
spam,"ज़ीरो एनुअल फीस वाला फ्री क्रेडिट कार्ड पाएं। अभी आवेदन करें और Rs.68,387 वेलकम बोनस पाएं।",,,,MARKETING_SPAM,True,Synthetic_Hindi.csv,"ज़ीरो एनुअल फीस वाला फ्री क्रेडिट कार्ड पाएं। अभी आवेदन करें और rs.68,387 वेलकम बोनस पाएं।",90.0,16.0,0.05555555555555555,0.0,0.3111111111111111,0.0,0.0,1.0,0.0,0.0,0.0,1
ham,"अरे राकेश, क्या हम आज 11:22 AM बजे लंच के लिए मिल रहे हैं?",,,,HAM,True,Synthetic_Hindi.csv,"अरे राकेश, क्या हम आज 11:22 am बजे लंच के लिए मिल रहे हैं?",58.0,14.0,0.06896551724137931,0.0,0.27586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0
Smishing,"तुमचे Ekart पार्सल Rs.6,801 थकीत कस्टम शुल्कामुळे होल्डवर आहे. आत्ताच पेमेंट करा: http://rebrand.ly/iikJtSg",,,,SMISHING,True,Synthetic_Marathi.csv,"तुमचे ekart पार्सल rs.6,801 थकीत कस्टम शुल्कामुळे होल्डवर आहे. आत्ताच पेमेंट करा: rebrand ly iikjtsg",107.0,15.0,0.037383177570093455,0.0,0.27102803738317754,1.0,0.0,1.0,0.0,0.0,0.0,2
Smishing,"Aapko Google Pay se Rs.37,254 ka payment mila hai. Accept karne ke liye yahan click karein: http://secure-login-update.net/ta4xz",,,,SMISHING,True,Synthetic_Hinglish.csv,"aapko google pay se rs.37,254 ka payment mila hai. accept karne ke liye yahan click karein: secure login update net ta4xz",128.0,21.0,0.046875,0.0,0.0859375,1.0,0.0,1.0,0.0,0.0,0.0,2
Smishing,"प्रिय ग्राहक, तुमची वार्षिक बँक लॉकर केवायसी पूर्ण करा नाहीतर तो सील केला जाईल: http://tinyurl.com/8bcdJTF",,,,SMISHING,True,Synthetic_Marathi.csv,"प्रिय ग्राहक, तुमची वार्षिक बँक लॉकर केवायसी पूर्ण करा नाहीतर तो सील केला जाईल: tinyurl com 8bcdjtf",106.0,17.0,0.009433962264150943,0.0,0.29245283018867924,1.0,0.0,0.0,0.0,0.0,0.0,2
Smishing,SBI Alert: Unusual login detected on your account. Secure it now: http://kyc-verify-secure.info/pd85p,,,,SMISHING,True,Synthetic_English.csv,sbi alert: unusual login detected on your account. secure it now: kyc verify secure info pd85p,101.0,16.0,0.019801980198019802,0.0,0.09900990099009901,1.0,0.0,0.0,1.0,0.0,0.0,2
Smishing,IndusInd Bank अलर्ट: आपके खाते में असामान्य लॉगिन का पता चला है। अभी इसे सुरक्षित करें: http://bank-alert-update.com/euog0,,,,SMISHING,True,Synthetic_Hindi.csv,indusind bank अलर्ट: आपके खाते में असामान्य लॉगिन का पता चला है। अभी इसे सुरक्षित करें: bank alert update com euog0,122.0,21.0,0.00819672131147541,0.0,0.26229508196721313,1.0,0.0,0.0,0.0,0.0,0.0,2
Smishing,Final notice: Pending verification ki wajah se aapka IndusInd Bank account suspend ho jayega. Click karein: http://account-verify24.xyz/orbcl,,,,SMISHING,True,Synthetic_Hinglish.csv,final notice: pending verification ki wajah se aapka indusind bank account suspend ho jayega. click karein: account verify24 xyz orbcl,141.0,20.0,0.014184397163120567,0.0,0.06382978723404255,1.0,0.0,0.0,3.0,0.0,0.0,2
spam,आपकी ज्योतिष रीडिंग कहती है बड़े बदलाव आने वाले हैं! मुफ्त परामर्श के लिए कॉल करें +919970236812।,,,,MARKETING_SPAM,True,Synthetic_Hindi.csv,आपकी ज्योतिष रीडिंग कहती है बड़े बदलाव आने वाले हैं! मुफ्त परामर्श के लिए कॉल करें phonenumber ।,97.0,18.0,0.12371134020618557,1.0,0.29896907216494845,0.0,1.0,0.0,0.0,0.0,0.0,1
ham,"Reminder: library ki kitabein 03-08-2026 tak wapas karni hain, uske baad late fee lagegi.",,,,HAM,True,Synthetic_Extra_Ham_Hinglish.csv,"reminder: library ki kitabein phonenumber tak wapas karni hain, uske baad late fee lagegi.",89.0,14.0,0.0898876404494382,0.0,0.056179775280898875,0.0,1.0,0.0,0.0,0.0,0.0,0
Smishing,Canara Bank अलर्ट: तुमच्या खात्यात असामान्य लॉगिन आढळले आहे. आत्ताच सुरक्षित करा: http://rebrand.ly/iQLpf5q,,,,SMISHING,True,Synthetic_Marathi.csv,canara bank अलर्ट: तुमच्या खात्यात असामान्य लॉगिन आढळले आहे. आत्ताच सुरक्षित करा: rebrand ly iqlpf5q,107.0,15.0,0.009345794392523364,0.0,0.2616822429906542,1.0,0.0,0.0,0.0,0.0,0.0,2
ham,"Priya Grahak, aapke IDBI Bank credit card ka Rs.927,667 payment 23-03-2025 ko due hai.",,,,HAM,True,Synthetic_Hinglish.csv,"priya grahak, aapke idbi bank credit card ka rs.927,667 payment phonenumber ko due hai.",86.0,14.0,0.16279069767441862,0.0,0.06976744186046512,0.0,1.0,1.0,0.0,0.0,0.0,0
ham,Zomato कडून खरेदी केल्याबद्दल धन्यवाद. तुमची ऑर्डर #ILVISRVM पाठवण्यात आली आहे.,,,,HAM,True,Synthetic_Marathi.csv,zomato कडून खरेदी केल्याबद्दल धन्यवाद. तुमची ऑर्डर #ilvisrvm पाठवण्यात आली आहे.,79.0,11.0,0.0,0.0,0.25316455696202533,0.0,0.0,0.0,0.0,0.0,0.0,0
Smishing,"Your Ekart parcel is on hold due to unpaid customs fee of Rs.91,046. Pay now: http://cutt.ly/sEQoKY3",,,,SMISHING,True,Synthetic_English.csv,"your ekart parcel is on hold due to unpaid customs fee of rs.91,046. pay now: cutt ly seqoky3",100.0,18.0,0.06,0.0,0.09,1.0,0.0,1.0,0.0,0.0,0.0,2
spam,"Exclusive insurance plan for just Rs.7,011/month. Cover your family today. Call +916979349311 to know more.",,,,MARKETING_SPAM,True,Synthetic_English.csv,"exclusive insurance plan for just rs.7,011/month. cover your family today. call phonenumber to know more.",107.0,15.0,0.14953271028037382,0.0,0.06542056074766354,0.0,1.0,1.0,0.0,0.0,0.0,1
Smishing,"तुम्हाला Google Pay द्वारे Rs.18,828 चे पेमेंट मिळाले आहे. स्वीकारण्यासाठी इथे क्लिक करा: http://tinyurl.com/42KEmnf",,,,SMISHING,True,Synthetic_Marathi.csv,"तुम्हाला google pay द्वारे rs.18,828 चे पेमेंट मिळाले आहे. स्वीकारण्यासाठी इथे क्लिक करा: tinyurl com 42kemnf",116.0,16.0,0.0603448275862069,0.0,0.3017241379310345,1.0,0.0,1.0,0.0,0.0,0.0,2
spam,"घर बैठे रोज़ाना Rs.33,940 कमाएं। कोई निवेश नहीं। शुरू करने के लिए YES रिप्लाई करें।",,,,MARKETING_SPAM,True,Synthetic_Hindi.csv,"घर बैठे रोज़ाना rs.33,940 कमाएं। कोई निवेश नहीं। शुरू करने के लिए yes रिप्लाई करें।",83.0,15.0,0.060240963855421686,0.0,0.3373493975903614,0.0,0.0,1.0,0.0,0.0,0.0,1
Smishing,अत्यावश्यक: आपका IndusInd Bank डेबिट कार्ड अस्थायी रूप से निलंबित कर दिया गया है। यहां अपनी जानकारी सत्यापित करें: http://paytm-kyc-update.co/fd06c,,,,SMISHING,True,Synthetic_Hindi.csv,अत्यावश्यक: आपका indusind bank डेबिट कार्ड अस्थायी रूप से निलंबित कर दिया गया है। यहां अपनी जानकारी सत्यापित करें: paytm kyc update co fd06c,147.0,24.0,0.013605442176870748,0.0,0.2789115646258503,1.0,0.0,0.0,3.0,0.0,0.0,2
spam,"BSNL च्या Rs.73,254 रिचार्जसोबत मिळवा 2 मोफत मूव्ही तिकिटे, फक्त याच आठवड्यात.",,,,MARKETING_SPAM,True,Synthetic_Marathi.csv,"bsnl च्या rs.73,254 रिचार्जसोबत मिळवा 2 मोफत मूव्ही तिकिटे, फक्त याच आठवड्यात.",78.0,12.0,0.07692307692307693,0.0,0.2948717948717949,0.0,0.0,1.0,0.0,0.0,0.0,1
ham,"प्रिय निखिल, तुमच्या लॉगिनसाठी OTP 0234 आहे. हा 10 मिनिटांसाठी वैध आहे. कृपया कोणाशीही शेअर करू नका.",,,,HAM,True,Synthetic_Marathi.csv,"प्रिय निखिल, तुमच्या लॉगिनसाठी otp 0234 आहे. हा 10 मिनिटांसाठी वैध आहे. कृपया कोणाशीही शेअर करू नका.",100.0,17.0,0.06,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0
spam,Naya menu try karein aur code TEIE86 se free dessert paayein.,,,,MARKETING_SPAM,True,Synthetic_Extra_SoftSpam_Hinglish.csv,naya menu try karein aur code teie86 se free dessert paayein.,61.0,11.0,0.03278688524590164,0.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,1
Smishing,"प्रिय अर्जदार, तुमचा Passport Seva दस्तऐवज तयार आहे. डाउनलोड करा आणि प्रोसेसिंग शुल्क भरा: http://bit.ly/znNenx0",,,,SMISHING,True,Synthetic_Marathi.csv,"प्रिय अर्जदार, तुमचा passport seva दस्तऐवज तयार आहे. डाउनलोड करा आणि प्रोसेसिंग शुल्क भरा: bit ly znnenx0",112.0,17.0,0.008928571428571428,0.0,0.25892857142857145,1.0,0.0,0.0,0.0,0.0,0.0,2
ham,"तुमचे Broadband बिल पेमेंट Rs.2,012 चे या महिन्यात यशस्वी झाले, धन्यवाद.",,,,HAM,True,Synthetic_Fraud2_Ham_Marathi.csv,"तुमचे broadband बिल पेमेंट rs.2,012 चे या महिन्यात यशस्वी झाले, धन्यवाद.",72.0,11.0,0.05555555555555555,0.0,0.2916666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0
Smishing,"तुमची Swiggy मध्ये Rs.7,115/महिना पगाराच्या नोकरीसाठी निवड झाली आहे. आत्ताच नोंदणी करा: http://offer4u-claim.co/6d2j8",,,,SMISHING,True,Synthetic_Marathi.csv,"तुमची swiggy मध्ये rs.7,115/महिना पगाराच्या नोकरीसाठी निवड झाली आहे. आत्ताच नोंदणी करा: offer4u claim co 6d2j8",117.0,16.0,0.06837606837606838,0.0,0.29914529914529914,1.0,0.0,1.0,0.0,0.0,0.0,2
ham,Axis Bank: या आठवड्यात अ‍ॅपमधून बिल पेमेंट केल्यास 50% कॅशबॅक मिळवा. तपशील: https://axisbank.com/offers/T7oRyg,,,,HAM,True,Synthetic_PromoLegit_Ham_Marathi.csv,axis bank: या आठवड्यात अॅपमधून बिल पेमेंट केल्यास 50% कॅशबॅक मिळवा. तपशील: axisbank com offers t7oryg,109.0,16.0,0.027522935779816515,0.0,0.24770642201834864,1.0,0.0,0.0,0.0,0.0,0.0,0
spam,"उत्तम फॉरेक्स ट्रेडिंग टिप्स! Rs.942 चे एका महिन्यात Rs.26,485 करा. आत्ताच कॉल करा +918329818167.",,,,MARKETING_SPAM,True,Synthetic_Marathi.csv,"उत्तम फॉरेक्स ट्रेडिंग टिप्स! rs.942 चे एका महिन्यात rs.26,485 करा. आत्ताच कॉल करा phonenumber .",97.0,15.0,0.20618556701030927,1.0,0.27835051546391754,0.0,1.0,2.0,0.0,0.0,0.0,1
spam,"हाय, मुझे लगता है मैंने किसी और को भुगतान करते समय गलती से आपको Rs.43,514 भेज दिए। कृपया wgoewrc10@oksbi पर वापस भेजें, धन्यवाद।",,,,SMISHING,True,Synthetic_Fraud_Spam_Hindi.csv,"हाय, मुझे लगता है मैंने किसी और को भुगतान करते समय गलती से आपको rs.43,514 भेज दिए। कृपया wgoewrc10@oksbi पर वापस भेजें, धन्यवाद।",128.0,23.0,0.0546875,0.0,0.265625,0.0,0.0,1.0,0.0,0.0,2.0,2
Smishing,आपका Ekart पार्सल Rs.842 बकाया कस्टम शुल्क के कारण होल्ड पर है। अभी भुगतान करें: http://secure-login-update.net/4p383,,,,SMISHING,True,Synthetic_Hindi.csv,आपका ekart पार्सल rs.842 बकाया कस्टम शुल्क के कारण होल्ड पर है। अभी भुगतान करें: secure login update net 4p383,117.0,20.0,0.05982905982905983,0.0,0.23931623931623933,1.0,0.0,1.0,0.0,0.0,0.0,2
ham,"Hey Swati, are we still meeting for lunch at 8:41 AM today?",,,,HAM,True,Synthetic_English.csv,"hey swati, are we still meeting for lunch at 8:41 am today?",59.0,12.0,0.05084745762711865,0.0,0.05084745762711865,0.0,0.0,0.0,0.0,0.0,0.0,0
Smishing,"प्रिय ग्राहक, आपका Axis Bank खाता आज ब्लॉक हो जाएगा। तुरंत केवाईसी अपडेट करें: http://cutt.ly/YRwHqUo",,,,SMISHING,True,Synthetic_Hindi.csv,"प्रिय ग्राहक, आपका axis bank खाता आज ब्लॉक हो जाएगा। तुरंत केवाईसी अपडेट करें: cutt ly yrwhquo",101.0,17.0,0.0,0.0,0.27722772277227725,1.0,0.0,0.0,3.0,0.0,0.0,2
spam,"Get flat 30% cashback on your first order using code DXTD66 at checkout, valid till midnight.",,,,MARKETING_SPAM,True,Synthetic_Extra_SoftSpam_English.csv,"get flat 30% cashback on your first order using code dxtd66 at checkout, valid till midnight.",93.0,16.0,0.043010752688172046,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,1
ham,"Your BSNL prepaid recharge of Rs.45,739 was successful. Validity till 14-05-2025.",,,,HAM,True,Synthetic_English.csv,"your bsnl prepaid recharge of rs.45,739 was successful. validity till phonenumber .",81.0,12.0,0.16049382716049382,0.0,0.07407407407407407,0.0,1.0,1.0,0.0,0.0,0.0,0
ham,आपका India Post पार्सल (ट्रैकिंग आईडी 1093521143) आज 10:03 PM बजे डिलीवर हो गया है। धन्यवाद।,,,,HAM,True,Synthetic_Hindi.csv,आपका india post पार्सल (ट्रैकिंग आईडी phonenumber ) आज 10:03 pm बजे डिलीवर हो गया है। धन्यवाद।,92.0,17.0,0.15217391304347827,0.0,0.22826086956521738,0.0,1.0,0.0,0.0,0.0,0.0,0
spam,"Ghar baithe roz Rs.87,017 kamayein. Koi investment nahi. Shuru karne ke liye YES reply karein.",,,,MARKETING_SPAM,True,Synthetic_Hinglish.csv,"ghar baithe roz rs.87,017 kamayein. koi investment nahi. shuru karne ke liye yes reply karein.",94.0,15.0,0.05319148936170213,0.0,0.05319148936170213,0.0,0.0,1.0,0.0,0.0,0.0,1
ham,"आपका January का बिजली बिल Rs.99,641 सफलतापूर्वक भुगतान हो गया है। धन्यवाद।",,,,HAM,True,Synthetic_Hindi.csv,"आपका january का बिजली बिल rs.99,641 सफलतापूर्वक भुगतान हो गया है। धन्यवाद।",74.0,12.0,0.06756756756756757,0.0,0.25675675675675674,0.0,0.0,1.0,0.0,0.0,0.0,0
spam,"Best forex trading tips! Turn Rs.157 into Rs.9,803 in a month. Call +918451557428 now.",,,,MARKETING_SPAM,True,Synthetic_English.csv,"best forex trading tips! turn rs.157 into rs.9,803 in a month. call phonenumber now.",86.0,14.0,0.22093023255813954,1.0,0.08139534883720931,0.0,1.0,2.0,0.0,0.0,0.0,1
ham,I went to project centre,No,No,No,HAM,False,Dataset_5971_real,i went to project centre,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ham,Your Flipkart return has been approved. Track refund: https://irctc.co.in/pnr/ujhS4c,,,,HAM,True,Synthetic_Ham_URL_English.csv,your flipkart return has been approved. track refund: irctc co in pnr ujhs4c,84.0,13.0,0.011904761904761904,0.0,0.10714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0
spam,"3 मित्रांना रेफर करून Rs.445,061 चा मोफत रिचार्ज मिळवा. आत्ताच REFER रिप्लाय करा.",,,,MARKETING_SPAM,True,Synthetic_Marathi.csv,"3 मित्रांना रेफर करून rs.445,061 चा मोफत रिचार्ज मिळवा. आत्ताच refer रिप्लाय करा.",81.0,13.0,0.08641975308641975,0.0,0.2962962962962963,0.0,0.0,1.0,0.0,0.0,0.0,1
Smishing,"Badhai ho! Aapka mobile number Ajio lucky draw mein Rs.174,725 jeet chuka hai. Abhi claim karein: http://cutt.ly/wt8Vfb7",,,,SMISHING,True,Synthetic_Hinglish.csv,"badhai ho! aapka mobile number ajio lucky draw mein rs.174,725 jeet chuka hai. abhi claim karein: cutt ly wt8vfb7",120.0,19.0,0.06666666666666667,1.0,0.08333333333333333,1.0,0.0,1.0,1.0,0.0,0.0,2
spam,"मैंने गलती से आपके Paytm पर Rs.30,541 भेज दिए, कृपया इसे इस UPI ID पर रिफंड करें: thxow37@oksbi",,,,SMISHING,True,Synthetic_Fraud_Spam_Hindi.csv,"मैंने गलती से आपके paytm पर rs.30,541 भेज दिए, कृपया इसे इस upi id पर रिफंड करें: thxow37@oksbi",95.0,18.0,0.07368421052631578,0.0,0.21052631578947367,0.0,0.0,1.0,0.0,0.0,1.0,2
spam,"Get 2 free movie tickets with your Vi recharge of Rs.604,751 this week only.",,,,MARKETING_SPAM,True,Synthetic_English.csv,"get 2 free movie tickets with your vi recharge of rs.604,751 this week only.",76.0,14.0,0.09210526315789473,0.0,0.039473684210526314,0.0,0.0,1.0,0.0,0.0,0.0,1
Smishing,Canara Bank Alert: Aapke account mein unusual login detect hua hai. Isse abhi secure karein: http://bit.ly/0cytNIa,,,,SMISHING,True,Synthetic_Hinglish.csv,canara bank alert: aapke account mein unusual login detect hua hai. isse abhi secure karein: bit ly 0cytnia,114.0,18.0,0.008771929824561403,0.0,0.07017543859649122,1.0,0.0,0.0,0.0,0.0,0.0,2
spam,"Jio च्या Rs.962,123 रिचार्जसोबत मिळवा 2 मोफत मूव्ही तिकिटे, फक्त याच आठवड्यात.",,,,MARKETING_SPAM,True,Synthetic_Marathi.csv,"jio च्या rs.962,123 रिचार्जसोबत मिळवा 2 मोफत मूव्ही तिकिटे, फक्त याच आठवड्यात.",78.0,12.0,0.08974358974358974,0.0,0.2948717948717949,0.0,0.0,1.0,0.0,0.0,0.0,1
Smishing,"Dear Customer, your SBI account will be blocked today. Update your KYC immediately: http://cutt.ly/tpX2Edk",,,,SMISHING,True,Synthetic_English.csv,"dear customer, your sbi account will be blocked today. update your kyc immediately: cutt ly tpx2edk",106.0,16.0,0.009433962264150943,0.0,0.07547169811320754,1.0,0.0,0.0,4.0,0.0,0.0,2
Smishing,"Your parcel could not be delivered. Reschedule and pay Rs.97,718 shipping fee at http://bit.ly/Oj8vQii",,,,SMISHING,True,Synthetic_English.csv,"your parcel could not be delivered. reschedule and pay rs.97,718 shipping fee at bit ly oj8vqii",102.0,16.0,0.058823529411764705,0.0,0.0784313725490196,1.0,0.0,1.0,0.0,0.0,0.0,2
ham,The park will be closed for renovation from 27-06-2025 to 05-11-2026.,,,,HAM,True,Synthetic_Extra_Ham_English.csv,the park will be closed for renovation from phonenumber to phonenumber .,69.0,12.0,0.2318840579710145,0.0,0.07246376811594203,0.0,1.0,0.0,0.0,0.0,0.0,0
Smishing,"Priya Grahak, aapka IndusInd Bank account aaj block ho jayega. Turant KYC update karein: http://rebrand.ly/RYXNkzd",,,,SMISHING,True,Synthetic_Hinglish.csv,"priya grahak, aapka indusind bank account aaj block ho jayega. turant kyc update karein: rebrand ly ryxnkzd",114.0,17.0,0.0,0.0,0.07017543859649122,1.0,0.0,0.0,2.0,0.0,0.0,2
spam,"Maine galti se aapke Google Pay par Rs.987 bhej diya, kripya isse is UPI ID par refund kar dein: fvliad@ibl",,,,SMISHING,True,Synthetic_Fraud_Spam_Hinglish.csv,"maine galti se aapke google pay par rs.987 bhej diya, kripya isse is upi id par refund kar dein: fvliad@ibl",107.0,20.0,0.028037383177570093,0.0,0.037383177570093455,0.0,0.0,1.0,0.0,0.0,1.0,2
ham,Aapka India Post package (Tracking ID 7148991716) aaj 11:31 AM baje deliver ho gaya hai. Dhanyavad.,,,,HAM,True,Synthetic_Hinglish.csv,aapka india post package (tracking id phonenumber ) aaj 11:31 am baje deliver ho gaya hai. dhanyavad.,99.0,17.0,0.1414141414141414,0.0,0.050505050505050504,0.0,1.0,0.0,0.0,0.0,0.0,0
ham,"हाहा मैंने गलती से ग्रुप ट्रिप फंड के लिए Rs.523 तुम्हें भेज दिए, इग्नोर कर दो या जो पहले से उधार है उसमें एडजस्ट कर लेना।",,,,HAM,True,Synthetic_Fraud2_Ham_Hindi.csv,"हाहा मैंने गलती से ग्रुप ट्रिप फंड के लिए rs.523 तुम्हें भेज दिए, इग्नोर कर दो या जो पहले से उधार है उसमें एडजस्ट कर लेना।",122.0,26.0,0.02459016393442623,0.0,0.30327868852459017,0.0,0.0,1.0,0.0,0.0,1.0,0
spam,"आपका पेंडिंग कैशबैक Rs.990 रिलीज़ करने के लिए, कृपया अभी मिला OTP हमारे एक्जीक्यूटिव के साथ साझा करें।",,,,SMISHING,True,Synthetic_Fraud2_Spam_Hindi.csv,"आपका पेंडिंग कैशबैक rs.990 रिलीज़ करने के लिए, कृपया अभी मिला otp हमारे एक्जीक्यूटिव के साथ साझा करें।",102.0,18.0,0.029411764705882353,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,2
Smishing,"तुम्हाला Mobikwik द्वारे Rs.94,466 चे पेमेंट मिळाले आहे. स्वीकारण्यासाठी इथे क्लिक करा: http://kyc-verify-secure.info/ctkny",,,,SMISHING,True,Synthetic_Marathi.csv,"तुम्हाला mobikwik द्वारे rs.94,466 चे पेमेंट मिळाले आहे. स्वीकारण्यासाठी इथे क्लिक करा: kyc verify secure info ctkny",123.0,17.0,0.04065040650406504,0.0,0.3008130081300813,1.0,0.0,1.0,1.0,0.0,0.0,2
spam,Get a free credit card with zero annual fee. Apply now and get Rs.441 welcome bonus.,,,,MARKETING_SPAM,True,Synthetic_English.csv,get a free credit card with zero annual fee. apply now and get rs.441 welcome bonus.,84.0,16.0,0.03571428571428571,0.0,0.03571428571428571,0.0,0.0,1.0,0.0,0.0,0.0,1
spam,"Best forex trading tips! Turn Rs.82,289 into Rs.691 in a month. Call +919879036908 now.",,,,MARKETING_SPAM,True,Synthetic_English.csv,"best forex trading tips! turn rs.82,289 into rs.691 in a month. call phonenumber now.",87.0,14.0,0.22988505747126436,1.0,0.08045977011494253,0.0,1.0,2.0,0.0,0.0,0.0,1
ham,"आपका September का बिजली बिल Rs.6,034 सफलतापूर्वक भुगतान हो गया है। धन्यवाद।",,,,HAM,True,Synthetic_Hindi.csv,"आपका september का बिजली बिल rs.6,034 सफलतापूर्वक भुगतान हो गया है। धन्यवाद।",75.0,12.0,0.05333333333333334,0.0,0.25333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0
ham,Aapka Amazon return approve ho gaya hai. Refund track karein: https://netflix.com/browse/24z5kR,,,,HAM,True,Synthetic_Ham_URL_Hinglish.csv,aapka amazon return approve ho gaya hai. refund track karein: netflix com browse 24z5kr,95.0,14.0,0.031578947368421054,0.0,0.08421052631578947,1.0,0.0,0.0,0.0,0.0,0.0,0
Smishing,"तुमचे Ekart पार्सल Rs.7,283 थकीत कस्टम शुल्कामुळे होल्डवर आहे. आत्ताच पेमेंट करा: http://parcel-redelivery.xyz/lg2ty",,,,SMISHING,True,Synthetic_Marathi.csv,"तुमचे ekart पार्सल rs.7,283 थकीत कस्टम शुल्कामुळे होल्डवर आहे. आत्ताच पेमेंट करा: parcel redelivery xyz lg2ty",116.0,16.0,0.04310344827586207,0.0,0.25862068965517243,1.0,0.0,1.0,0.0,0.0,0.0,2
spam,"PMAY: लाभार्थी स्थिति की पुष्टि के लिए, पंजीकृत नंबर पर आया OTP हमारी हेल्पलाइन को साझा करें।",,,,SMISHING,True,Synthetic_Fraud2_Spam_Hindi.csv,"pmay: लाभार्थी स्थिति की पुष्टि के लिए, पंजीकृत नंबर पर आया otp हमारी हेल्पलाइन को साझा करें।",93.0,17.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2
