text,category,language,sub_category,source
671924 is your verification code for UIDAI Aadhaar authentication. Valid for 10 minutes. UIDAI never asks for OTP over phone or email.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
829104 is your OTP for Income Tax e-Filing portal login. Valid for 15 mins. Keep confidential. - Income Tax Department,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
519283 is your OTP for CoWIN beneficiary registration. Valid for 3 mins. Ministry of Health & Family Welfare.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
491823 is your verification code for EPFO Member Portal login. EPFO staff never asks for OTP or UAN password.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
739102 is your DigiLocker security OTP. Valid for 10 minutes. Access your verified government documents securely.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
619284 is your Apple ID Verification Code. Do not share this code with anyone.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
849201 is your Google verification code for 2-Step Verification. Google will never call asking for this code.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
"391820 is your Microsoft account security code. If you didn't request this, review recent activity at account.live.com.",TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
718293 is your WhatsApp registration code. Do not share this code with anyone.,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
582190 is your OTP to complete Swiggy order. Valid for 5 minutes. Enjoy your meal!,TRANSACTIONAL,en,AUTHENTICATION_OTP,verified_enterprise_dlt_hard_negatives
"प्रिय महावितरण ग्राहक, ग्राहक क्रमांक <ACCT> चे चालू महिन्याचे वीज बिल रु. 890/- आहे. देय दिनांक 08-09-2026. अधिक माहितीसाठी www.mahadiscom.in ला भेट द्या.",TRANSACTIONAL,mr,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
महावितरण सूचना: तांत्रिक दुरुस्ती कामासाठी उद्या सकाळी 10 ते दुपारी 2 वाजेपर्यंत वीज पुरवठा खंडित राहील. सहकार्याची अपेक्षा आहे.,TRANSACTIONAL,mr,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
"बँक ऑफ महाराष्ट्र: खाते <ACCT> मधून रु. 5,000.00 काढण्यात आले आहेत. शिल्लक रु. 14,250.00. तक्रार करण्यासाठी 18002334526 वर संपर्क करा.",TRANSACTIONAL,mr,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
आपले गॅस बुकिंग यशस्वी झाले आहे. वितरण प्रतिनिधी आज दुपारी पोहोचेल. डिलिव्हरी कोड 3948 सांगा.,TRANSACTIONAL,mr,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
स्टेट बँक ऑफ इंडिया: केवायसी अद्ययावत करण्यासाठी कृपया आपल्या जवळच्या गृह शाखेला भेट द्या. बँक कधीही ओटीपी मागत नाही.,TRANSACTIONAL,mr,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
"प्रिय महावितरण ग्राहक, ग्राहक क्रमांक <ACCT> चे चालू महिन्याचे वीज बिल रु. 890/- आहे. देय दिनांक 08-09-2026. अधिक माहितीसाठी www.mahadiscom.in ला भेट द्या.",TRANSACTIONAL,mr,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
महावितरण सूचना: तांत्रिक दुरुस्ती कामासाठी उद्या सकाळी 10 ते दुपारी 2 वाजेपर्यंत वीज पुरवठा खंडित राहील. सहकार्याची अपेक्षा आहे.,TRANSACTIONAL,mr,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
"बँक ऑफ महाराष्ट्र: खाते <ACCT> मधून रु. 5,000.00 काढण्यात आले आहेत. शिल्लक रु. 14,250.00. तक्रार करण्यासाठी 18002334526 वर संपर्क करा.",TRANSACTIONAL,mr,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
आपले गॅस बुकिंग यशस्वी झाले आहे. वितरण प्रतिनिधी आज दुपारी पोहोचेल. डिलिव्हरी कोड 3948 सांगा.,TRANSACTIONAL,mr,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
स्टेट बँक ऑफ इंडिया: केवायसी अद्ययावत करण्यासाठी कृपया आपल्या जवळच्या गृह शाखेला भेट द्या. बँक कधीही ओटीपी मागत नाही.,TRANSACTIONAL,mr,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
"प्रिय महावितरण ग्राहक, ग्राहक क्रमांक <ACCT> चे चालू महिन्याचे वीज बिल रु. 890/- आहे. देय दिनांक 08-09-2026. अधिक माहितीसाठी www.mahadiscom.in ला भेट द्या.",TRANSACTIONAL,mr,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
महावितरण सूचना: तांत्रिक दुरुस्ती कामासाठी उद्या सकाळी 10 ते दुपारी 2 वाजेपर्यंत वीज पुरवठा खंडित राहील. सहकार्याची अपेक्षा आहे.,TRANSACTIONAL,mr,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
"बँक ऑफ महाराष्ट्र: खाते <ACCT> मधून रु. 5,000.00 काढण्यात आले आहेत. शिल्लक रु. 14,250.00. तक्रार करण्यासाठी 18002334526 वर संपर्क करा.",TRANSACTIONAL,mr,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
आपले गॅस बुकिंग यशस्वी झाले आहे. वितरण प्रतिनिधी आज दुपारी पोहोचेल. डिलिव्हरी कोड 3948 सांगा.,TRANSACTIONAL,mr,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
स्टेट बँक ऑफ इंडिया: केवायसी अद्ययावत करण्यासाठी कृपया आपल्या जवळच्या गृह शाखेला भेट द्या. बँक कधीही ओटीपी मागत नाही.,TRANSACTIONAL,mr,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
"प्रिय महावितरण ग्राहक, ग्राहक क्रमांक <ACCT> चे चालू महिन्याचे वीज बिल रु. 890/- आहे. देय दिनांक 08-09-2026. अधिक माहितीसाठी www.mahadiscom.in ला भेट द्या.",TRANSACTIONAL,mr,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
महावितरण सूचना: तांत्रिक दुरुस्ती कामासाठी उद्या सकाळी 10 ते दुपारी 2 वाजेपर्यंत वीज पुरवठा खंडित राहील. सहकार्याची अपेक्षा आहे.,TRANSACTIONAL,mr,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
"बँक ऑफ महाराष्ट्र: खाते <ACCT> मधून रु. 5,000.00 काढण्यात आले आहेत. शिल्लक रु. 14,250.00. तक्रार करण्यासाठी 18002334526 वर संपर्क करा.",TRANSACTIONAL,mr,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
आपले गॅस बुकिंग यशस्वी झाले आहे. वितरण प्रतिनिधी आज दुपारी पोहोचेल. डिलिव्हरी कोड 3948 सांगा.,TRANSACTIONAL,mr,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
स्टेट बँक ऑफ इंडिया: केवायसी अद्ययावत करण्यासाठी कृपया आपल्या जवळच्या गृह शाखेला भेट द्या. बँक कधीही ओटीपी मागत नाही.,TRANSACTIONAL,mr,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
"प्रिय महावितरण ग्राहक, ग्राहक क्रमांक <ACCT> चे चालू महिन्याचे वीज बिल रु. 890/- आहे. देय दिनांक 08-09-2026. अधिक माहितीसाठी www.mahadiscom.in ला भेट द्या.",TRANSACTIONAL,mr,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
महावितरण सूचना: तांत्रिक दुरुस्ती कामासाठी उद्या सकाळी 10 ते दुपारी 2 वाजेपर्यंत वीज पुरवठा खंडित राहील. सहकार्याची अपेक्षा आहे.,TRANSACTIONAL,mr,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
"बँक ऑफ महाराष्ट्र: खाते <ACCT> मधून रु. 5,000.00 काढण्यात आले आहेत. शिल्लक रु. 14,250.00. तक्रार करण्यासाठी 18002334526 वर संपर्क करा.",TRANSACTIONAL,mr,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
आपले गॅस बुकिंग यशस्वी झाले आहे. वितरण प्रतिनिधी आज दुपारी पोहोचेल. डिलिव्हरी कोड 3948 सांगा.,TRANSACTIONAL,mr,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
स्टेट बँक ऑफ इंडिया: केवायसी अद्ययावत करण्यासाठी कृपया आपल्या जवळच्या गृह शाखेला भेट द्या. बँक कधीही ओटीपी मागत नाही.,TRANSACTIONAL,mr,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
"प्रिय ग्राहक, आपके बैंक खाते <ACCT> से रु. 1,200.00 डेबिट किए गए हैं। शेष राशि रु. 18,450.00। यदि यह लेनदेन आपने नहीं किया है तो तुरंत 1800-258-6161 पर कॉल करें।",TRANSACTIONAL,hi,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
भारतीय स्टेट बैंक: आपके खाते का आवधिक केवाईसी नवीनीकरण आवश्यक है। कृपया अपनी गृह शाखा में पहचान प्रमाण जमा करें। ओटीपी किसी से साझा न करें।,TRANSACTIONAL,hi,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
टाटा पावर: आवश्यक फीडर रखरखाव के कारण कल दोपहर 1 बजे से शाम 4 बजे तक बिजली आपूर्ति बाधित रहेगी। असुविधा के लिए खेद है।,TRANSACTIONAL,hi,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
अमेज़न: आपका पार्सल आज डिलीवर होगा। डिलीवरी एजेंट को केवल सामान मिलने पर ही डिलीवरी पिन 4821 बताएं।,TRANSACTIONAL,hi,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
पीएनबी अलर्ट: आपके डेबिट कार्ड <ACCT> पर ऑनलाइन सुरक्षा सक्रिय कर दी गई है। सुरक्षित बैंकिंग के लिए धन्यवाद।,TRANSACTIONAL,hi,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
"प्रिय ग्राहक, आपके बैंक खाते <ACCT> से रु. 1,200.00 डेबिट किए गए हैं। शेष राशि रु. 18,450.00। यदि यह लेनदेन आपने नहीं किया है तो तुरंत 1800-258-6161 पर कॉल करें।",TRANSACTIONAL,hi,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
भारतीय स्टेट बैंक: आपके खाते का आवधिक केवाईसी नवीनीकरण आवश्यक है। कृपया अपनी गृह शाखा में पहचान प्रमाण जमा करें। ओटीपी किसी से साझा न करें।,TRANSACTIONAL,hi,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
टाटा पावर: आवश्यक फीडर रखरखाव के कारण कल दोपहर 1 बजे से शाम 4 बजे तक बिजली आपूर्ति बाधित रहेगी। असुविधा के लिए खेद है।,TRANSACTIONAL,hi,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
अमेज़न: आपका पार्सल आज डिलीवर होगा। डिलीवरी एजेंट को केवल सामान मिलने पर ही डिलीवरी पिन 4821 बताएं।,TRANSACTIONAL,hi,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
पीएनबी अलर्ट: आपके डेबिट कार्ड <ACCT> पर ऑनलाइन सुरक्षा सक्रिय कर दी गई है। सुरक्षित बैंकिंग के लिए धन्यवाद।,TRANSACTIONAL,hi,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
"प्रिय ग्राहक, आपके बैंक खाते <ACCT> से रु. 1,200.00 डेबिट किए गए हैं। शेष राशि रु. 18,450.00। यदि यह लेनदेन आपने नहीं किया है तो तुरंत 1800-258-6161 पर कॉल करें।",TRANSACTIONAL,hi,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
भारतीय स्टेट बैंक: आपके खाते का आवधिक केवाईसी नवीनीकरण आवश्यक है। कृपया अपनी गृह शाखा में पहचान प्रमाण जमा करें। ओटीपी किसी से साझा न करें।,TRANSACTIONAL,hi,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
टाटा पावर: आवश्यक फीडर रखरखाव के कारण कल दोपहर 1 बजे से शाम 4 बजे तक बिजली आपूर्ति बाधित रहेगी। असुविधा के लिए खेद है।,TRANSACTIONAL,hi,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
अमेज़न: आपका पार्सल आज डिलीवर होगा। डिलीवरी एजेंट को केवल सामान मिलने पर ही डिलीवरी पिन 4821 बताएं।,TRANSACTIONAL,hi,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
पीएनबी अलर्ट: आपके डेबिट कार्ड <ACCT> पर ऑनलाइन सुरक्षा सक्रिय कर दी गई है। सुरक्षित बैंकिंग के लिए धन्यवाद।,TRANSACTIONAL,hi,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
"प्रिय ग्राहक, आपके बैंक खाते <ACCT> से रु. 1,200.00 डेबिट किए गए हैं। शेष राशि रु. 18,450.00। यदि यह लेनदेन आपने नहीं किया है तो तुरंत 1800-258-6161 पर कॉल करें।",TRANSACTIONAL,hi,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
भारतीय स्टेट बैंक: आपके खाते का आवधिक केवाईसी नवीनीकरण आवश्यक है। कृपया अपनी गृह शाखा में पहचान प्रमाण जमा करें। ओटीपी किसी से साझा न करें।,TRANSACTIONAL,hi,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
टाटा पावर: आवश्यक फीडर रखरखाव के कारण कल दोपहर 1 बजे से शाम 4 बजे तक बिजली आपूर्ति बाधित रहेगी। असुविधा के लिए खेद है।,TRANSACTIONAL,hi,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
अमेज़न: आपका पार्सल आज डिलीवर होगा। डिलीवरी एजेंट को केवल सामान मिलने पर ही डिलीवरी पिन 4821 बताएं।,TRANSACTIONAL,hi,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
पीएनबी अलर्ट: आपके डेबिट कार्ड <ACCT> पर ऑनलाइन सुरक्षा सक्रिय कर दी गई है। सुरक्षित बैंकिंग के लिए धन्यवाद।,TRANSACTIONAL,hi,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
"प्रिय ग्राहक, आपके बैंक खाते <ACCT> से रु. 1,200.00 डेबिट किए गए हैं। शेष राशि रु. 18,450.00। यदि यह लेनदेन आपने नहीं किया है तो तुरंत 1800-258-6161 पर कॉल करें।",TRANSACTIONAL,hi,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
भारतीय स्टेट बैंक: आपके खाते का आवधिक केवाईसी नवीनीकरण आवश्यक है। कृपया अपनी गृह शाखा में पहचान प्रमाण जमा करें। ओटीपी किसी से साझा न करें।,TRANSACTIONAL,hi,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
टाटा पावर: आवश्यक फीडर रखरखाव के कारण कल दोपहर 1 बजे से शाम 4 बजे तक बिजली आपूर्ति बाधित रहेगी। असुविधा के लिए खेद है।,TRANSACTIONAL,hi,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
अमेज़न: आपका पार्सल आज डिलीवर होगा। डिलीवरी एजेंट को केवल सामान मिलने पर ही डिलीवरी पिन 4821 बताएं।,TRANSACTIONAL,hi,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
पीएनबी अलर्ट: आपके डेबिट कार्ड <ACCT> पर ऑनलाइन सुरक्षा सक्रिय कर दी गई है। सुरक्षित बैंकिंग के लिए धन्यवाद।,TRANSACTIONAL,hi,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
Aapka gas cylinder booking no <REF> confirm ho gaya hai. Delivery agent aaj deliver karega. Delivery code 4821 share karein.,TRANSACTIONAL,hinglish,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
"Dear Customer, aapke HDFC Bank Card <ACCT> par Rs 3,500 ka txn hua hai. Agar aapne nahi kiya toh call karein 18002586161.",TRANSACTIONAL,hinglish,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
Zomato delivery partner aapke gate par hai. Contactless delivery ke liye order PIN 8192 share karein.,TRANSACTIONAL,hinglish,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
"Aapka Bijli bill Rs 1,450 due date 10-Sep tak bharein aur late fee se bachein. Official site: www.tatapower.com",TRANSACTIONAL,hinglish,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
"Aapke A/C <ACCT> me Rs 25,000 credit hua hai via UPI. Ref <REF>. Apne bank balance ko YONO app me check karein.",TRANSACTIONAL,hinglish,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
Aapka gas cylinder booking no <REF> confirm ho gaya hai. Delivery agent aaj deliver karega. Delivery code 4821 share karein.,TRANSACTIONAL,hinglish,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
"Dear Customer, aapke HDFC Bank Card <ACCT> par Rs 3,500 ka txn hua hai. Agar aapne nahi kiya toh call karein 18002586161.",TRANSACTIONAL,hinglish,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
Zomato delivery partner aapke gate par hai. Contactless delivery ke liye order PIN 8192 share karein.,TRANSACTIONAL,hinglish,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
"Aapka Bijli bill Rs 1,450 due date 10-Sep tak bharein aur late fee se bachein. Official site: www.tatapower.com",TRANSACTIONAL,hinglish,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
"Aapke A/C <ACCT> me Rs 25,000 credit hua hai via UPI. Ref <REF>. Apne bank balance ko YONO app me check karein.",TRANSACTIONAL,hinglish,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
Aapka gas cylinder booking no <REF> confirm ho gaya hai. Delivery agent aaj deliver karega. Delivery code 4821 share karein.,TRANSACTIONAL,hinglish,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
"Dear Customer, aapke HDFC Bank Card <ACCT> par Rs 3,500 ka txn hua hai. Agar aapne nahi kiya toh call karein 18002586161.",TRANSACTIONAL,hinglish,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
Zomato delivery partner aapke gate par hai. Contactless delivery ke liye order PIN 8192 share karein.,TRANSACTIONAL,hinglish,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
"Aapka Bijli bill Rs 1,450 due date 10-Sep tak bharein aur late fee se bachein. Official site: www.tatapower.com",TRANSACTIONAL,hinglish,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
"Aapke A/C <ACCT> me Rs 25,000 credit hua hai via UPI. Ref <REF>. Apne bank balance ko YONO app me check karein.",TRANSACTIONAL,hinglish,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
Aapka gas cylinder booking no <REF> confirm ho gaya hai. Delivery agent aaj deliver karega. Delivery code 4821 share karein.,TRANSACTIONAL,hinglish,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
"Dear Customer, aapke HDFC Bank Card <ACCT> par Rs 3,500 ka txn hua hai. Agar aapne nahi kiya toh call karein 18002586161.",TRANSACTIONAL,hinglish,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
Zomato delivery partner aapke gate par hai. Contactless delivery ke liye order PIN 8192 share karein.,TRANSACTIONAL,hinglish,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
"Aapka Bijli bill Rs 1,450 due date 10-Sep tak bharein aur late fee se bachein. Official site: www.tatapower.com",TRANSACTIONAL,hinglish,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
"Aapke A/C <ACCT> me Rs 25,000 credit hua hai via UPI. Ref <REF>. Apne bank balance ko YONO app me check karein.",TRANSACTIONAL,hinglish,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
Aapka gas cylinder booking no <REF> confirm ho gaya hai. Delivery agent aaj deliver karega. Delivery code 4821 share karein.,TRANSACTIONAL,hinglish,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
"Dear Customer, aapke HDFC Bank Card <ACCT> par Rs 3,500 ka txn hua hai. Agar aapne nahi kiya toh call karein 18002586161.",TRANSACTIONAL,hinglish,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
Zomato delivery partner aapke gate par hai. Contactless delivery ke liye order PIN 8192 share karein.,TRANSACTIONAL,hinglish,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
"Aapka Bijli bill Rs 1,450 due date 10-Sep tak bharein aur late fee se bachein. Official site: www.tatapower.com",TRANSACTIONAL,hinglish,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
"Aapke A/C <ACCT> me Rs 25,000 credit hua hai via UPI. Ref <REF>. Apne bank balance ko YONO app me check karein.",TRANSACTIONAL,hinglish,MULTILINGUAL_HARD_NEG,verified_enterprise_dlt_hard_negatives
