record_id,deidentified_text,annotator_1_label,annotator_2_label,is_disagreement,disagreement_reason,adjudicated_label,adjudication_rationale
ANN_0328,दिवाळी विशेष सेल! सर्व कपड्यांवर 40% सूट. आजच नजीकच्या दुकानाला भेट द्या: https://dmart.in,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0329,त्योहारों का धमाकेदार ऑफर! आज ही खरीदें और पाएं 50% तक की छूट। बिग बाजार चलें: https://bigbazaar.com,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0330,Flat 50% off on all Myntra orders today! Use coupon code FESTIVE50 at checkout: https://myntra.com/sale,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0331,"Mega Electronics Sale! Get up to Rs.10,000 instant cashback on HDFC Bank cards. Shop now at Amazon: https://amazon.in/deals",PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0332,Special Offer: Upgrade to Airtel Xstream Fiber at 0 installation cost. Get 200 Mbps + 15 OTT apps free. Visit https://airtel.in/broadband,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0333,Domino's Weekend Feast! Buy 1 Pizza and Get 1 Free. Use coupon BOGO on Domino's app: https://dominos.co.in,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0334,"Exclusive for you! Pre-approved personal loan of up to Rs.5,00,000 with zero processing fees. Apply now at Tata Capital: https://tatacapital.com",PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0335,दिवाळी विशेष सेल! सर्व कपड्यांवर 40% सूट. आजच नजीकच्या दुकानाला भेट द्या: https://dmart.in,PROMOTIONAL,PERSONAL,True,Annotator 2 viewed informal conversational greeting as personal chat.,PROMOTIONAL,Lead Auditor confirmed commercial promotional offer intent from registered sender.
ANN_0336,त्योहारों का धमाकेदार ऑफर! आज ही खरीदें और पाएं 50% तक की छूट। बिग बाजार चलें: https://bigbazaar.com,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0337,Flat 50% off on all Myntra orders today! Use coupon code FESTIVE50 at checkout: https://myntra.com/sale,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0338,"Mega Electronics Sale! Get up to Rs.10,000 instant cashback on HDFC Bank cards. Shop now at Amazon: https://amazon.in/deals",PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0339,Special Offer: Upgrade to Airtel Xstream Fiber at 0 installation cost. Get 200 Mbps + 15 OTT apps free. Visit https://airtel.in/broadband,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0340,Domino's Weekend Feast! Buy 1 Pizza and Get 1 Free. Use coupon BOGO on Domino's app: https://dominos.co.in,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0341,"Exclusive for you! Pre-approved personal loan of up to Rs.5,00,000 with zero processing fees. Apply now at Tata Capital: https://tatacapital.com",PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0342,दिवाळी विशेष सेल! सर्व कपड्यांवर 40% सूट. आजच नजीकच्या दुकानाला भेट द्या: https://dmart.in,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0343,त्योहारों का धमाकेदार ऑफर! आज ही खरीदें और पाएं 50% तक की छूट। बिग बाजार चलें: https://bigbazaar.com,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0344,Flat 50% off on all Myntra orders today! Use coupon code FESTIVE50 at checkout: https://myntra.com/sale,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0345,"Mega Electronics Sale! Get up to Rs.10,000 instant cashback on HDFC Bank cards. Shop now at Amazon: https://amazon.in/deals",PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0346,Special Offer: Upgrade to Airtel Xstream Fiber at 0 installation cost. Get 200 Mbps + 15 OTT apps free. Visit https://airtel.in/broadband,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0347,Domino's Weekend Feast! Buy 1 Pizza and Get 1 Free. Use coupon BOGO on Domino's app: https://dominos.co.in,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0348,"Exclusive for you! Pre-approved personal loan of up to Rs.5,00,000 with zero processing fees. Apply now at Tata Capital: https://tatacapital.com",PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0349,दिवाळी विशेष सेल! सर्व कपड्यांवर 40% सूट. आजच नजीकच्या दुकानाला भेट द्या: https://dmart.in,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0350,त्योहारों का धमाकेदार ऑफर! आज ही खरीदें और पाएं 50% तक की छूट। बिग बाजार चलें: https://bigbazaar.com,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0351,Flat 50% off on all Myntra orders today! Use coupon code FESTIVE50 at checkout: https://myntra.com/sale,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0352,"Mega Electronics Sale! Get up to Rs.10,000 instant cashback on HDFC Bank cards. Shop now at Amazon: https://amazon.in/deals",PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0353,Special Offer: Upgrade to Airtel Xstream Fiber at 0 installation cost. Get 200 Mbps + 15 OTT apps free. Visit https://airtel.in/broadband,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0354,Domino's Weekend Feast! Buy 1 Pizza and Get 1 Free. Use coupon BOGO on Domino's app: https://dominos.co.in,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0355,"Exclusive for you! Pre-approved personal loan of up to Rs.5,00,000 with zero processing fees. Apply now at Tata Capital: https://tatacapital.com",PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0356,दिवाळी विशेष सेल! सर्व कपड्यांवर 40% सूट. आजच नजीकच्या दुकानाला भेट द्या: https://dmart.in,PROMOTIONAL,PERSONAL,True,Annotator 2 viewed informal conversational greeting as personal chat.,PROMOTIONAL,Lead Auditor confirmed commercial promotional offer intent from registered sender.
ANN_0357,त्योहारों का धमाकेदार ऑफर! आज ही खरीदें और पाएं 50% तक की छूट। बिग बाजार चलें: https://bigbazaar.com,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0358,Flat 50% off on all Myntra orders today! Use coupon code FESTIVE50 at checkout: https://myntra.com/sale,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0359,"Mega Electronics Sale! Get up to Rs.10,000 instant cashback on HDFC Bank cards. Shop now at Amazon: https://amazon.in/deals",PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0360,Special Offer: Upgrade to Airtel Xstream Fiber at 0 installation cost. Get 200 Mbps + 15 OTT apps free. Visit https://airtel.in/broadband,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0361,Domino's Weekend Feast! Buy 1 Pizza and Get 1 Free. Use coupon BOGO on Domino's app: https://dominos.co.in,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0362,"Exclusive for you! Pre-approved personal loan of up to Rs.5,00,000 with zero processing fees. Apply now at Tata Capital: https://tatacapital.com",PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0363,दिवाळी विशेष सेल! सर्व कपड्यांवर 40% सूट. आजच नजीकच्या दुकानाला भेट द्या: https://dmart.in,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0364,त्योहारों का धमाकेदार ऑफर! आज ही खरीदें और पाएं 50% तक की छूट। बिग बाजार चलें: https://bigbazaar.com,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0365,Flat 50% off on all Myntra orders today! Use coupon code FESTIVE50 at checkout: https://myntra.com/sale,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0366,"Mega Electronics Sale! Get up to Rs.10,000 instant cashback on HDFC Bank cards. Shop now at Amazon: https://amazon.in/deals",PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0367,Special Offer: Upgrade to Airtel Xstream Fiber at 0 installation cost. Get 200 Mbps + 15 OTT apps free. Visit https://airtel.in/broadband,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0368,Domino's Weekend Feast! Buy 1 Pizza and Get 1 Free. Use coupon BOGO on Domino's app: https://dominos.co.in,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0369,"Exclusive for you! Pre-approved personal loan of up to Rs.5,00,000 with zero processing fees. Apply now at Tata Capital: https://tatacapital.com",PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0370,दिवाळी विशेष सेल! सर्व कपड्यांवर 40% सूट. आजच नजीकच्या दुकानाला भेट द्या: https://dmart.in,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0371,त्योहारों का धमाकेदार ऑफर! आज ही खरीदें और पाएं 50% तक की छूट। बिग बाजार चलें: https://bigbazaar.com,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0372,Flat 50% off on all Myntra orders today! Use coupon code FESTIVE50 at checkout: https://myntra.com/sale,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0373,"Mega Electronics Sale! Get up to Rs.10,000 instant cashback on HDFC Bank cards. Shop now at Amazon: https://amazon.in/deals",PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0374,Special Offer: Upgrade to Airtel Xstream Fiber at 0 installation cost. Get 200 Mbps + 15 OTT apps free. Visit https://airtel.in/broadband,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0375,Domino's Weekend Feast! Buy 1 Pizza and Get 1 Free. Use coupon BOGO on Domino's app: https://dominos.co.in,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0376,"Exclusive for you! Pre-approved personal loan of up to Rs.5,00,000 with zero processing fees. Apply now at Tata Capital: https://tatacapital.com",PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0377,दिवाळी विशेष सेल! सर्व कपड्यांवर 40% सूट. आजच नजीकच्या दुकानाला भेट द्या: https://dmart.in,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0378,त्योहारों का धमाकेदार ऑफर! आज ही खरीदें और पाएं 50% तक की छूट। बिग बाजार चलें: https://bigbazaar.com,PROMOTIONAL,PERSONAL,True,Annotator 2 viewed informal conversational greeting as personal chat.,PROMOTIONAL,Lead Auditor confirmed commercial promotional offer intent from registered sender.
ANN_0379,Flat 50% off on all Myntra orders today! Use coupon code FESTIVE50 at checkout: https://myntra.com/sale,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0380,"Mega Electronics Sale! Get up to Rs.10,000 instant cashback on HDFC Bank cards. Shop now at Amazon: https://amazon.in/deals",PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0381,Special Offer: Upgrade to Airtel Xstream Fiber at 0 installation cost. Get 200 Mbps + 15 OTT apps free. Visit https://airtel.in/broadband,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0382,Domino's Weekend Feast! Buy 1 Pizza and Get 1 Free. Use coupon BOGO on Domino's app: https://dominos.co.in,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0383,"Exclusive for you! Pre-approved personal loan of up to Rs.5,00,000 with zero processing fees. Apply now at Tata Capital: https://tatacapital.com",PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0384,दिवाळी विशेष सेल! सर्व कपड्यांवर 40% सूट. आजच नजीकच्या दुकानाला भेट द्या: https://dmart.in,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0385,त्योहारों का धमाकेदार ऑफर! आज ही खरीदें और पाएं 50% तक की छूट। बिग बाजार चलें: https://bigbazaar.com,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0386,Flat 50% off on all Myntra orders today! Use coupon code FESTIVE50 at checkout: https://myntra.com/sale,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0387,"Mega Electronics Sale! Get up to Rs.10,000 instant cashback on HDFC Bank cards. Shop now at Amazon: https://amazon.in/deals",PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0388,Special Offer: Upgrade to Airtel Xstream Fiber at 0 installation cost. Get 200 Mbps + 15 OTT apps free. Visit https://airtel.in/broadband,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0389,Domino's Weekend Feast! Buy 1 Pizza and Get 1 Free. Use coupon BOGO on Domino's app: https://dominos.co.in,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0390,"Exclusive for you! Pre-approved personal loan of up to Rs.5,00,000 with zero processing fees. Apply now at Tata Capital: https://tatacapital.com",PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0391,दिवाळी विशेष सेल! सर्व कपड्यांवर 40% सूट. आजच नजीकच्या दुकानाला भेट द्या: https://dmart.in,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0392,त्योहारों का धमाकेदार ऑफर! आज ही खरीदें और पाएं 50% तक की छूट। बिग बाजार चलें: https://bigbazaar.com,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0393,Flat 50% off on all Myntra orders today! Use coupon code FESTIVE50 at checkout: https://myntra.com/sale,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0394,"Mega Electronics Sale! Get up to Rs.10,000 instant cashback on HDFC Bank cards. Shop now at Amazon: https://amazon.in/deals",PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0395,Special Offer: Upgrade to Airtel Xstream Fiber at 0 installation cost. Get 200 Mbps + 15 OTT apps free. Visit https://airtel.in/broadband,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0396,Domino's Weekend Feast! Buy 1 Pizza and Get 1 Free. Use coupon BOGO on Domino's app: https://dominos.co.in,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0397,"Exclusive for you! Pre-approved personal loan of up to Rs.5,00,000 with zero processing fees. Apply now at Tata Capital: https://tatacapital.com",PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0398,दिवाळी विशेष सेल! सर्व कपड्यांवर 40% सूट. आजच नजीकच्या दुकानाला भेट द्या: https://dmart.in,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0399,त्योहारों का धमाकेदार ऑफर! आज ही खरीदें और पाएं 50% तक की छूट। बिग बाजार चलें: https://bigbazaar.com,PROMOTIONAL,PERSONAL,True,Annotator 2 viewed informal conversational greeting as personal chat.,PROMOTIONAL,Lead Auditor confirmed commercial promotional offer intent from registered sender.
ANN_0400,Flat 50% off on all Myntra orders today! Use coupon code FESTIVE50 at checkout: https://myntra.com/sale,PROMOTIONAL,PROMOTIONAL,False,N/A,PROMOTIONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0401,"Hey bro, are we meeting at the cafe at 5 PM today?",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0402,"Mom called, she said to bring milk and bread while coming home.",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0403,Thanks for the help yesterday with the project! Really appreciate it.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0404,Happy Birthday! Wishing you a wonderful year filled with happiness and success.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0405,Are you free this weekend? Let's plan a road trip to Lonavala.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0406,I have shared the notes on Google Drive. Let me know if you can access them.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0407,"नमस्कार आई, मी संध्याकाळी 7 वाजता घरी पोहोचत आहे. जेवण बनवून ठेव.",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0408,"नमस्ते भैया, आज शाम को ट्रेन समय पर आएगी क्या? मुझे स्टेशन लेने आ जाना।",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0409,"Hey bro, are we meeting at the cafe at 5 PM today?",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0410,"Mom called, she said to bring milk and bread while coming home.",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0411,Thanks for the help yesterday with the project! Really appreciate it.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0412,Happy Birthday! Wishing you a wonderful year filled with happiness and success.,PERSONAL,PROMOTIONAL,True,Annotator 2 flagged mention of brand store in message text.,PERSONAL,Lead Auditor confirmed peer-to-peer personal chat without advertising payload.
ANN_0413,Are you free this weekend? Let's plan a road trip to Lonavala.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0414,I have shared the notes on Google Drive. Let me know if you can access them.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0415,"नमस्कार आई, मी संध्याकाळी 7 वाजता घरी पोहोचत आहे. जेवण बनवून ठेव.",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0416,"नमस्ते भैया, आज शाम को ट्रेन समय पर आएगी क्या? मुझे स्टेशन लेने आ जाना।",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0417,"Hey bro, are we meeting at the cafe at 5 PM today?",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0418,"Mom called, she said to bring milk and bread while coming home.",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0419,Thanks for the help yesterday with the project! Really appreciate it.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0420,Happy Birthday! Wishing you a wonderful year filled with happiness and success.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0421,Are you free this weekend? Let's plan a road trip to Lonavala.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0422,I have shared the notes on Google Drive. Let me know if you can access them.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0423,"नमस्कार आई, मी संध्याकाळी 7 वाजता घरी पोहोचत आहे. जेवण बनवून ठेव.",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0424,"नमस्ते भैया, आज शाम को ट्रेन समय पर आएगी क्या? मुझे स्टेशन लेने आ जाना।",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0425,"Hey bro, are we meeting at the cafe at 5 PM today?",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0426,"Mom called, she said to bring milk and bread while coming home.",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0427,Thanks for the help yesterday with the project! Really appreciate it.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0428,Happy Birthday! Wishing you a wonderful year filled with happiness and success.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0429,Are you free this weekend? Let's plan a road trip to Lonavala.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0430,I have shared the notes on Google Drive. Let me know if you can access them.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0431,"नमस्कार आई, मी संध्याकाळी 7 वाजता घरी पोहोचत आहे. जेवण बनवून ठेव.",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0432,"नमस्ते भैया, आज शाम को ट्रेन समय पर आएगी क्या? मुझे स्टेशन लेने आ जाना।",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0433,"Hey bro, are we meeting at the cafe at 5 PM today?",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0434,"Mom called, she said to bring milk and bread while coming home.",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0435,Thanks for the help yesterday with the project! Really appreciate it.,PERSONAL,PROMOTIONAL,True,Annotator 2 flagged mention of brand store in message text.,PERSONAL,Lead Auditor confirmed peer-to-peer personal chat without advertising payload.
ANN_0436,Happy Birthday! Wishing you a wonderful year filled with happiness and success.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0437,Are you free this weekend? Let's plan a road trip to Lonavala.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0438,I have shared the notes on Google Drive. Let me know if you can access them.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0439,"नमस्कार आई, मी संध्याकाळी 7 वाजता घरी पोहोचत आहे. जेवण बनवून ठेव.",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0440,"नमस्ते भैया, आज शाम को ट्रेन समय पर आएगी क्या? मुझे स्टेशन लेने आ जाना।",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0441,"Hey bro, are we meeting at the cafe at 5 PM today?",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0442,"Mom called, she said to bring milk and bread while coming home.",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0443,Thanks for the help yesterday with the project! Really appreciate it.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0444,Happy Birthday! Wishing you a wonderful year filled with happiness and success.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0445,Are you free this weekend? Let's plan a road trip to Lonavala.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0446,I have shared the notes on Google Drive. Let me know if you can access them.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0447,"नमस्कार आई, मी संध्याकाळी 7 वाजता घरी पोहोचत आहे. जेवण बनवून ठेव.",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0448,"नमस्ते भैया, आज शाम को ट्रेन समय पर आएगी क्या? मुझे स्टेशन लेने आ जाना।",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0449,"Hey bro, are we meeting at the cafe at 5 PM today?",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0450,"Mom called, she said to bring milk and bread while coming home.",PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0451,Thanks for the help yesterday with the project! Really appreciate it.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
ANN_0452,Happy Birthday! Wishing you a wonderful year filled with happiness and success.,PERSONAL,PERSONAL,False,N/A,PERSONAL,Unanimous agreement on semantic intent and regulatory header.
