text,category,label_id,language,clean_text,template_hash,template_sig,source,timestamp,is_synthetic,char_len,word_count,digit_ratio,exclaim_count,special_ratio,has_url,has_phone,currency_count,urgency_count,sensitive_info_count,refund_scam_count
Wat makes some people dearer is not just bcoz of the  happiness dat u feel when u meet them but bcoz of the pain u feel when u miss dem!!!,PERSONAL,0,en,Wat makes some people dearer is not just bcoz of the happiness dat u feel when u meet them but bcoz of the pain u feel when u miss dem,2a46783eed3eee0b,2a46783eed3eee0b,dataset_5971_real,2026-08-01,False,138.0,30.0,0.0,3.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0
They did't play one day last year know even though they have very good team.. Like india.,PERSONAL,0,en,They did t play one day last year know even though they have very good team Like india,2d1ff757a2fcf1d4,2d1ff757a2fcf1d4,dataset_5971_real,2026-08-01,False,89.0,18.0,0.0,0.0,0.0449438202247191,0.0,0.0,0.0,0.0,0.0,0.0
"Im cool ta luv but v.tired 2 cause i have been doin loads of planning all wk, we have got our social services inspection at the nursery! Take care & spk sn x.",TRANSACTIONAL,1,en,Im cool ta luv but v tired 2 cause i have been doin loads of planning all wk we have got our social services inspection at the nursery Take care spk sn x,b3670db8956c3eb2,b3670db8956c3eb2,dataset_5971_real,2026-08-01,False,158.0,33.0,0.006329113924050633,1.0,0.03164556962025317,0.0,0.0,0.0,0.0,0.0,0.0
Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.,PERSONAL,0,en,Hi im having the most relaxing time ever we have to get up at 7am every day was the party good the other night I get home tomorrow at 5ish,48fc0abb47d53f7e,48fc0abb47d53f7e,dataset_5971_real,2026-08-01,False,142.0,30.0,0.014084507042253521,2.0,0.028169014084507043,0.0,0.0,0.0,0.0,0.0,0.0
"Congrats! 1 year special cinema pass for 2 is yours. call <PHONE> now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE!",SCAM,3,en,Congrats 1 year special cinema pass for 2 is yours call PHONE now C Suprman V Matrix3 StarWars3 etc all 4 FREE,4e55b80b12f1857b,4e55b80b12f1857b,dataset_5971_real,2026-08-01,False,119.0,22.0,0.04201680672268908,3.0,0.07563025210084033,0.0,0.0,1.0,0.0,0.0,0.0
Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:),PERSONAL,0,en,Hiya do u like the hlday pics looked horrible in them so took mo out Hows the camp Amrca thing Speak soon Serena,c2697d0e75316bd2,c2697d0e75316bd2,dataset_5971_real,2026-08-01,False,116.0,23.0,0.0,1.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0
Unni thank you dear for the recharge..Rakhesh,PROMOTIONAL,2,en,Unni thank you dear for the recharge Rakhesh,539924e74a82e524,539924e74a82e524,dataset_5971_real,2026-08-01,False,45.0,8.0,0.0,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0
"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18call <PHONE>",SCAM,3,en,Mila age23 blonde new in UK I look sex with UK guys if u like fun with me Text MTALK to 69866 18call PHONE,fed9f5e5b33ca3f3,fed9f5e5b33ca3f3,dataset_5971_real,2026-08-01,False,114.0,24.0,0.07894736842105263,0.0,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0
"Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee...",PERSONAL,0,en,Can meh Thgt some will clash Really ah i dun mind I dun seen to have lost any weight Gee,3e8736b509150400,3e8736b509150400,dataset_5971_real,2026-08-01,False,102.0,20.0,0.0,0.0,0.13725490196078433,0.0,0.0,0.0,0.0,0.0,0.0
I pocked you up there before,PERSONAL,0,en,I pocked you up there before,e8ea8b22793c3b4d,e8ea8b22793c3b4d,dataset_5971_real,2026-08-01,False,28.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yar... I tot u knew dis would happen long ago already.,PERSONAL,0,en,Yar I tot u knew dis would happen long ago already,3ca5096d0a1f10f7,3ca5096d0a1f10f7,dataset_5971_real,2026-08-01,False,54.0,11.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0
Hey you can pay. With salary de. Only  &lt;#&gt; .,PERSONAL,0,en,Hey you can pay With salary de Only lt gt,d354423f08f7fde8,d354423f08f7fde8,dataset_5971_real,2026-08-01,False,50.0,10.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0
Oh k. . I will come tomorrowdats for sure.,PERSONAL,0,en,Oh k I will come tomorrowdats for sure,eaec8e04a981825d,eaec8e04a981825d,dataset_5971_real,2026-08-01,False,42.0,8.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0
Love it! Daddy will make you scream with pleasure! I am going to slap your ass with my dick!,PERSONAL,0,en,Love it Daddy will make you scream with pleasure I am going to slap your ass with my dick,d9e222ab4dbbb872,d9e222ab4dbbb872,dataset_5971_real,2026-08-01,False,92.0,19.0,0.0,3.0,0.03260869565217391,0.0,0.0,0.0,0.0,0.0,0.0
on hen night. Going with a swing,PERSONAL,0,en,on hen night Going with a swing,1e199237a2699c04,1e199237a2699c04,dataset_5971_real,2026-08-01,False,32.0,7.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0
"Dear customer, Due to BVN system upgrade your ATM CARD has been De-activated, to re-activate, kindly call customer care on <PHONE> for help.",SCAM,3,hinglish,Dear customer Due to BVN system upgrade your ATM CARD has been De activated to re activate kindly call customer care on PHONE for help,0c848a654770dbb4,0c848a654770dbb4,dataset_5971_real,2026-08-01,False,140.0,25.0,0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
Fine i miss you very much.,TRANSACTIONAL,1,en,Fine i miss you very much,14c915b47de6c189,14c915b47de6c189,dataset_5971_real,2026-08-01,False,26.0,6.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0
"Wishing you and your family Merry ""X"" mas in advance..",PERSONAL,0,en,Wishing you and your family Merry X mas in advance,733418c8206ce0d4,733418c8206ce0d4,dataset_5971_real,2026-08-01,False,54.0,10.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0
Hurry home u big butt. Hang up on your last caller if u have to. Food is done and I'm starving. Don't ask what I cooked.,PERSONAL,0,en,Hurry home u big butt Hang up on your last caller if u have to Food is done and I m starving Don t ask what I cooked,ab6b92831348c250,ab6b92831348c250,dataset_5971_real,2026-08-01,False,120.0,28.0,0.0,0.0,0.05,0.0,0.0,0.0,1.0,0.0,0.0
"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL",TRANSACTIONAL,1,en,Dont search love let love find U Thats why its called falling in love bcoz U dont force yourself U just fall and U know there is smeone to hold U BSLVYL,99409fbc41902f8f,99409fbc41902f8f,dataset_5971_real,2026-08-01,False,159.0,32.0,0.0,0.0,0.0440251572327044,0.0,0.0,0.0,0.0,0.0,0.0
We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow!,PERSONAL,0,en,We took hooch for a walk toaday and i fell over Splat Grazed my knees and everything Should have stayed at home See you tomorrow,d3fb4b614077fc28,d3fb4b614077fc28,dataset_5971_real,2026-08-01,False,133.0,25.0,0.0,5.0,0.03759398496240601,0.0,0.0,0.0,0.0,0.0,0.0
"Sir, i am waiting for your call, once free please call me.",PERSONAL,0,en,Sir i am waiting for your call once free please call me,95b93a98618bedd0,95b93a98618bedd0,dataset_5971_real,2026-08-01,False,58.0,12.0,0.0,0.0,0.05172413793103448,0.0,0.0,0.0,0.0,0.0,0.0
"KFC lover, missed KFC? An all-new Crispy Shawarma Wrap with chicken, veggies and Lebanese sauce at Rs.169 is waiting! Hurry! bit.ly/kfcind-shpl28 TnC",PROMOTIONAL,2,en,KFC lover missed KFC An all new Crispy Shawarma Wrap with chicken veggies and Lebanese sauce at Rs 169 is waiting Hurry httpurl bit ly kfcind shpl28 TnC,c67517d3b45a7315,c67517d3b45a7315,user_dataset_384,2026-08-15,False,149.0,28.0,0.03355704697986577,2.0,0.06711409395973154,1.0,0.0,1.0,1.0,0.0,0.0
Then i buy.,PERSONAL,0,en,Then i buy,893ef8cf50c706cb,893ef8cf50c706cb,dataset_5971_real,2026-08-01,False,11.0,3.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
say thanks2.,PERSONAL,0,en,say thanks2,fa66d677a22fae2c,fa66d677a22fae2c,dataset_5971_real,2026-08-01,False,12.0,2.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
Yeah right! I'll bring my tape measure fri!,PERSONAL,0,en,Yeah right I ll bring my tape measure fri,5e75f2767eff1a40,5e75f2767eff1a40,dataset_5971_real,2026-08-01,False,43.0,9.0,0.0,2.0,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.0
Hope you are ENJOYING a great day.,PERSONAL,0,en,Hope you are ENJOYING a great day,b3541ec29212c6ff,b3541ec29212c6ff,dataset_5971_real,2026-08-01,False,34.0,7.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0
If I die I want u to have all my stuffs.,PERSONAL,0,en,If I die I want u to have all my stuffs,6962df014ce8f7fd,6962df014ce8f7fd,dataset_5971_real,2026-08-01,False,40.0,11.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0
"Sorry, u need to wait",PERSONAL,0,en,Sorry u need to wait,ed137ec85355172b,ed137ec85355172b,dataset_5971_real,2026-08-01,False,21.0,5.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0
"Good morning, my boytoy! How's those yummy lips ? Where's my sexy buns now ? What do you do ? Do you think of me ? Do you crave me ? Do you need me ?",PERSONAL,0,en,Good morning my boytoy How s those yummy lips Where s my sexy buns now What do you do Do you think of me Do you crave me Do you need me,3ab96fbb37d77226,3ab96fbb37d77226,uci_sms_spam_collection,2026-07-15,False,149.0,32.0,0.0,1.0,0.06711409395973154,0.0,0.0,0.0,0.0,0.0,0.0
"Someone U know has asked our dating service 2 contact you! Cant guess who? CALL <PHONE> NOW all will be revealed. POBox 7, S3XY 150p",SCAM,3,en,Someone U know has asked our dating service 2 contact you Cant guess who CALL PHONE NOW all will be revealed POBox 7 S3XY 150p,a8b6846258417726,a8b6846258417726,dataset_5971_real,2026-08-01,False,132.0,25.0,0.045454545454545456,1.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0
"Txn of INR 30 at UPI-<PHONE>-MR PE declined due to low credit limit on Kotak Credit A/c <ACCT>. To continue transacting, pay: https://kotak.bank.in/KBANKT/CCPYM",TRANSACTIONAL,1,en,Txn of INR 30 at UPI PHONE MR PE declined due to low credit limit on Kotak Credit A c ACCT To continue transacting pay httpurl https kotak bank in kbankt ccpym,54bc3efdf0c70c2b,54bc3efdf0c70c2b,user_dataset_384,2026-08-15,False,160.0,32.0,0.0125,0.0,0.10625,1.0,0.0,1.0,0.0,0.0,0.0
He dint tell anything. He is angry on me that why you told to abi.,PERSONAL,0,en,He dint tell anything He is angry on me that why you told to abi,0c5ad9fd3cdb09ee,0c5ad9fd3cdb09ee,dataset_5971_real,2026-08-01,False,66.0,15.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0
Heehee that was so funny tho,PERSONAL,0,en,Heehee that was so funny tho,f73027919325520a,f73027919325520a,dataset_5971_real,2026-08-01,False,28.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cos daddy arranging time c wat time fetch ü mah...,PERSONAL,0,en,Cos daddy arranging time c wat time fetch ü mah,f74158d2eb39dc18,f74158d2eb39dc18,dataset_5971_real,2026-08-01,False,50.0,10.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0
The current leading bid is 151. To pause this auction send OUT. Customer Care: <PHONE>,TRANSACTIONAL,1,en,The current leading bid is 151 To pause this auction send OUT Customer Care PHONE,b9dc50248da59c6c,b9dc50248da59c6c,dataset_5971_real,2026-08-01,False,86.0,15.0,0.03488372093023256,0.0,0.05813953488372093,0.0,0.0,0.0,0.0,0.0,0.0
Rate Revsng soon.Xperience Beachside Living.Supertch Holiday Village.Xpandabl Villas at Yamuna XprswaySize 1575/2200 sf@27 lac onwrdsCall: <PHONE>,SCAM,3,en,Rate Revsng soon Xperience Beachside Living Supertch Holiday Village Xpandabl Villas at Yamuna XprswaySize 1575 2200 sf 27 lac onwrdsCall PHONE,ef7658111e617105,ef7658111e617105,dataset_5971_real,2026-08-01,False,146.0,21.0,0.0684931506849315,0.0,0.0547945205479452,0.0,0.0,0.0,0.0,0.0,0.0
"पुढील ३ तासांत मुंबई, मुंबई उपनगर, पालघर, रायगड, ठाणे येथील काही भागांमध्ये सोसाट्याच्या वाऱ्यासह हलक्या पावसाच्या सरी, मेघगर्जना आणि विजांचा कडकडाट होण्याची शक्यता आहे. मंत्रालय, मुंबई.",TRANSACTIONAL,1,mr,पुढील ३ तासांत मुंबई मुंबई उपनगर पालघर रायगड ठाणे येथील काही भागांमध्ये सोसाट्याच्या वाऱ्यासह हलक्या पावसाच्या सरी मेघगर्जना आणि विजांचा कडकडाट होण्याची शक्यता आहे मंत्रालय मुंबई,1ee0315078e2e2a2,1ee0315078e2e2a2,user_dataset_384,2026-08-15,False,186.0,26.0,0.005376344086021506,0.0,0.3602150537634409,0.0,0.0,0.0,0.0,0.0,0.0
"sir, you will receive the account no another 1hr time. Sorry for the delay.",PERSONAL,0,en,sir you will receive the account no another 1hr time Sorry for the delay,ef2601ac3773b726,ef2601ac3773b726,dataset_5971_real,2026-08-01,False,75.0,14.0,0.013333333333333334,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0
I don wake since. I checked that stuff and saw that its true no available spaces. Pls call the embassy or send a mail to them.,PERSONAL,0,en,I don wake since I checked that stuff and saw that its true no available spaces Pls call the embassy or send a mail to them,d5ebfa18cb0c02d7,d5ebfa18cb0c02d7,dataset_5971_real,2026-08-01,False,126.0,26.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0
"Dear Customer, You have a missed call from <PHONE> The last missed call was at 10:08 AM on 29-Apr-2026 Thankyou, Team Jio.",TRANSACTIONAL,1,en,Dear Customer You have a missed call from PHONE The last missed call was at 10 08 AM on 29 Apr 2026 Thankyou Team Jio,0b7c35c65ebf5fb8,0b7c35c65ebf5fb8,user_dataset_384,2026-08-15,False,122.0,25.0,0.08196721311475409,0.0,0.06557377049180328,0.0,0.0,0.0,0.0,0.0,0.0
Ekart Logistics: Delivery associate is on the way with your shipment. Track live location at https://ekartlogistics.com/track/<REF>,TRANSACTIONAL,1,hinglish,Ekart Logistics Delivery associate is on the way with your shipment Track live location at httpurl https ekartlogistics com track ref,37848ea58a6b0de2,37848ea58a6b0de2,verified_enterprise_dlt_hard_negatives,2026-08-31,False,131.0,21.0,0.0,0.0,0.07633587786259542,1.0,0.0,0.0,0.0,0.0,0.0
FreeMsg Hi baby wow just got a new cam moby. Wanna C  pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp <PHONE> Msg150p 2rcv,PROMOTIONAL,2,en,FreeMsg Hi baby wow just got a new cam moby Wanna C pic or Fancy a chat Im w8in 4uTxt rply CHAT to 82242 Hlp PHONE Msg150p 2rcv,39cecb7c3e063eb4,39cecb7c3e063eb4,dataset_5971_real,2026-08-01,False,134.0,28.0,0.08208955223880597,0.0,0.04477611940298507,0.0,0.0,0.0,0.0,0.0,0.0
I am sorry it hurt you.,PERSONAL,0,en,I am sorry it hurt you,bdde23a8cb83a976,bdde23a8cb83a976,dataset_5971_real,2026-08-01,False,23.0,6.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0
Mm i had my food da from out,PERSONAL,0,en,Mm i had my food da from out,177e1a317ecad853,177e1a317ecad853,dataset_5971_real,2026-08-01,False,28.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dnt worry...use ice pieces in a cloth pack.also take 2 tablets.,PERSONAL,0,en,Dnt worry use ice pieces in a cloth pack also take 2 tablets,d4291349018c3f8d,d4291349018c3f8d,dataset_5971_real,2026-08-01,False,63.0,13.0,0.015873015873015872,0.0,0.07936507936507936,0.0,0.0,0.0,0.0,0.0,0.0
Happy New year my dear brother. I really do miss you. Just got your number and decided to send you this text wishing you only happiness. Abiola,PERSONAL,0,en,Happy New year my dear brother I really do miss you Just got your number and decided to send you this text wishing you only happiness Abiola,7f6326343a839613,7f6326343a839613,dataset_5971_real,2026-08-01,False,143.0,27.0,0.0,0.0,0.02097902097902098,0.0,0.0,0.0,0.0,0.0,0.0
"अभिनंदन! आपण रु 5,00,000 ची लॉटरी जिंकली आहे. बक्षीस मिळवण्यासाठी तात्काळ संपर्क साधा: <PHONE>",SCAM,3,mr,अभिनंदन आपण रु 5 00 000 ची लॉटरी जिंकली आहे बक्षीस मिळवण्यासाठी तात्काळ संपर्क साधा PHONE,bc37052d8014906c,bc37052d8014906c,user_dataset_384,2026-08-20,False,94.0,16.0,0.06382978723404255,1.0,0.32978723404255317,0.0,0.0,0.0,0.0,0.0,1.0
Well. Im computerless. Time to make some oreo truffles,PERSONAL,0,en,Well Im computerless Time to make some oreo truffles,b4d13d15c6e898c0,b4d13d15c6e898c0,dataset_5971_real,2026-08-01,False,54.0,9.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0
Ur HMV Quiz cash-balance is currently £500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg,SCAM,3,en,Ur HMV Quiz cash balance is currently £500 to maximize ur cash in now send HMV1 to 86688 only 150p msg,cf9c1e1ba42dae9b,cf9c1e1ba42dae9b,dataset_5971_real,2026-08-01,False,104.0,21.0,0.11538461538461539,0.0,0.04807692307692308,0.0,0.0,1.0,0.0,0.0,0.0
Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday,PERSONAL,0,en,Stop calling everyone saying I might have cancer My throat hurts to talk I can t be answering everyones calls If I get one more call I m not babysitting on Monday,076fc6370c8b595d,076fc6370c8b595d,dataset_5971_real,2026-08-01,False,165.0,32.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0
"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",PERSONAL,0,hinglish,My Parents My Kidz My Friends n My Colleagues All screaming SURPRISE and I was waiting on the sofa NAKED,9c9e5b723913178a,9c9e5b723913178a,uci_sms_spam_collection,2026-07-15,False,130.0,20.0,0.0,3.0,0.16923076923076924,0.0,0.0,0.0,0.0,0.0,0.0
"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake",PERSONAL,0,en,She said do u mind if I go into the bedroom for a minute OK I sed in a sexy mood She came out 5 minuts latr wid a cake,4860836b41482d1b,4860836b41482d1b,dataset_5971_real,2026-08-01,False,132.0,30.0,0.007575757575757576,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
Ok give me 5 minutes I think I see her. BTW you're my alibi. You were cutting my hair the whole time.,PERSONAL,0,hinglish,Ok give me 5 minutes I think I see her BTW you re my alibi You were cutting my hair the whole time,cb92719b6e165b6a,cb92719b6e165b6a,dataset_5971_real,2026-08-01,False,101.0,23.0,0.009900990099009901,0.0,0.039603960396039604,0.0,0.0,0.0,0.0,0.0,0.0
Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS),PROMOTIONAL,2,en,Ever thought about living a good life with a perfect partner Just txt back NAME and AGE to join the mobile community 100p SMS,5cd63dfff1060035,5cd63dfff1060035,dataset_5971_real,2026-08-01,False,129.0,24.0,0.023255813953488372,0.0,0.03875968992248062,0.0,0.0,0.0,0.0,0.0,0.0
Thanks. Fills me with complete calm and reassurance!,PERSONAL,0,en,Thanks Fills me with complete calm and reassurance,3a667888a51f98fa,3a667888a51f98fa,dataset_5971_real,2026-08-01,False,52.0,8.0,0.0,1.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0
At 4. Let's go to bill millers,TRANSACTIONAL,1,en,At 4 Let s go to bill millers,4db75d8de28eb2f5,4db75d8de28eb2f5,dataset_5971_real,2026-08-01,False,30.0,8.0,0.03333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? call <PHONE> NOW,SCAM,3,en,We tried to contact you re your reply to our offer of a Video Handset 750 anytime any networks mins UNLIMITED TEXT call PHONE NOW,2e0c8a9af3283757,2e0c8a9af3283757,dataset_5971_real,2026-08-01,False,134.0,25.0,0.022388059701492536,0.0,0.03731343283582089,0.0,0.0,0.0,0.0,0.0,0.0
Oklets wait..,PERSONAL,0,en,Oklets wait,388c7aeda768e3b3,388c7aeda768e3b3,dataset_5971_real,2026-08-01,False,13.0,2.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0
The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.,PERSONAL,0,en,The whole car appreciated the last two Dad and are having a map reading semi argument but apart from that things are going ok P,2d6e87014c8ea929,2d6e87014c8ea929,dataset_5971_real,2026-08-01,False,130.0,25.0,0.0,1.0,0.023076923076923078,0.0,0.0,0.0,0.0,0.0,0.0
Dear good morning now only i am up,PERSONAL,0,en,Dear good morning now only i am up,779dd32b3d6f393c,779dd32b3d6f393c,dataset_5971_real,2026-08-01,False,34.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The search 4 happiness is 1 of d main sources of unhappiness! Accept life the way it comes! U will find happiness in every moment u live.,PERSONAL,0,en,The search 4 happiness is 1 of d main sources of unhappiness Accept life the way it comes U will find happiness in every moment u live,f5909847bd9df171,f5909847bd9df171,dataset_5971_real,2026-08-01,False,137.0,27.0,0.014598540145985401,2.0,0.021897810218978103,0.0,0.0,0.0,0.0,0.0,0.0
"I wonder if your phone battery went dead ? I had to tell you, I love you babe",PERSONAL,0,en,I wonder if your phone battery went dead I had to tell you I love you babe,7839ae2d17ea0dfb,7839ae2d17ea0dfb,dataset_5971_real,2026-08-01,False,77.0,17.0,0.0,0.0,0.025974025974025976,0.0,0.0,0.0,0.0,0.0,0.0
"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com",PERSONAL,0,en,Hi Mobile no lt gt has added you in their contact list on httpurl www fullonsms com It s a great place to send free sms to people For more visit httpurl fullonsms com,bc220e531973072d,bc220e531973072d,uci_sms_spam_collection,2026-07-15,False,158.0,34.0,0.0,0.0,0.06329113924050633,1.0,0.0,0.0,0.0,0.0,0.0
Ok lor then we go tog lor...,PERSONAL,0,en,Ok lor then we go tog lor,3ea5f2b2d4935f56,3ea5f2b2d4935f56,dataset_5971_real,2026-08-01,False,28.0,7.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
"Cool, I'll text you when I'm on the way",PERSONAL,0,en,Cool I ll text you when I m on the way,2ad4025d4571a32d,2ad4025d4571a32d,dataset_5971_real,2026-08-01,False,39.0,11.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0
PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call <PHONE> Ref <REF> Code: 40533 Expires 31/10/04,SCAM,3,en,PRIVATE Your 2003 Account Statement for shows 800 un redeemed S I M points Call PHONE Ref REF Code 40533 Expires 31 10 04,06ff68093f3a2c36,06ff68093f3a2c36,dataset_5971_real,2026-08-01,False,131.0,24.0,0.13740458015267176,1.0,0.09923664122137404,0.0,0.0,0.0,0.0,0.0,0.0
Hi Chachi tried calling u now unable to reach u .. Pl give me a missed cal once u c tiz msg  Kanagu,PERSONAL,0,hinglish,Hi Chachi tried calling u now unable to reach u Pl give me a missed cal once u c tiz msg Kanagu,86a5bef3ac557a77,86a5bef3ac557a77,dataset_5971_real,2026-08-01,False,99.0,22.0,0.0,0.0,0.020202020202020204,0.0,0.0,0.0,0.0,0.0,0.0
U don't remember that old commercial?,PERSONAL,0,en,U don t remember that old commercial,9d307cef409e0928,9d307cef409e0928,dataset_5971_real,2026-08-01,False,37.0,7.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0
Pls what's the full name of joke's school cos fees in university of florida seem to actually be  &lt;#&gt; k. Pls holla back,TRANSACTIONAL,1,en,Pls what s the full name of joke s school cos fees in university of florida seem to actually be lt gt k Pls holla back,1d96bb867d4a884d,1d96bb867d4a884d,dataset_5971_real,2026-08-01,False,124.0,26.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0
great loxahatchee xmas tree burning update: you can totally see stars here,TRANSACTIONAL,1,en,great loxahatchee xmas tree burning update you can totally see stars here,8f06775b648c922c,8f06775b648c922c,dataset_5971_real,2026-08-01,False,74.0,12.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0
Do u hav any frnd by name ashwini in ur college?,PERSONAL,0,en,Do u hav any frnd by name ashwini in ur college,bc73453640aef2c4,bc73453640aef2c4,dataset_5971_real,2026-08-01,False,48.0,11.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0
"Happy or sad , one thing about past is- ""Its no more"" GOOD MORNING :-):-).",PERSONAL,0,en,Happy or sad one thing about past is Its no more GOOD MORNING,89cdbc1a8f94328b,89cdbc1a8f94328b,dataset_5971_real,2026-08-01,False,74.0,13.0,0.0,0.0,0.14864864864864866,0.0,0.0,0.0,0.0,0.0,0.0
Orh i tot u say she now still dun believe.,PERSONAL,0,en,Orh i tot u say she now still dun believe,aa264a05649a908f,aa264a05649a908f,dataset_5971_real,2026-08-01,False,42.0,10.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0
Wat time ü finish?,PERSONAL,0,en,Wat time ü finish,a8cd958233fa919c,a8cd958233fa919c,dataset_5971_real,2026-08-01,False,18.0,4.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0
"Madam,regret disturbance.might receive a Ref <REF> check from DLF Premarica.kindly be informed.Rgds,Rakhesh,Kerala.",TRANSACTIONAL,1,hinglish,Madam regret disturbance might receive a Ref REF check from DLF Premarica kindly be informed Rgds Rakhesh Kerala,6c03e305c2c4d324,6c03e305c2c4d324,dataset_5971_real,2026-08-01,False,115.0,18.0,0.0,0.0,0.0782608695652174,0.0,0.0,0.0,0.0,0.0,0.0
I liked the new mobile,PERSONAL,0,en,I liked the new mobile,d07d2e6fba2666a0,d07d2e6fba2666a0,dataset_5971_real,2026-08-01,False,22.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bbq this sat at mine from 6ish. Ur welcome 2 come,PERSONAL,0,en,Bbq this sat at mine from 6ish Ur welcome 2 come,306394a509f37ca3,306394a509f37ca3,dataset_5971_real,2026-08-01,False,49.0,11.0,0.04081632653061224,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0
Oh Howda gud gud.. Mathe en samachara chikku:-),PERSONAL,0,en,Oh Howda gud gud Mathe en samachara chikku,983743b41e2f6640,983743b41e2f6640,dataset_5971_real,2026-08-01,False,47.0,8.0,0.0,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0
