source,text,category,is_synthetic,clean_text,label_id,char_len,word_count,digit_ratio,exclaim_count,special_ratio,has_url,has_phone,currency_count,urgency_count,sensitive_info_count,refund_scam_count
Dataset_5971,I want to be there so i can kiss you and feel you next to me,personal,False,i want to be there so i can kiss you and feel you next to me,0,60.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Aiyo please ü got time meh.,personal,False,aiyo please ü got time meh.,0,27.0,6.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,U are subscribed to the best Mobile Content Service in the UK for £3 per 10 days Helpline 08706091795,promotional,False,u are subscribed to the best mobile content service in the uk for £3 per 10 days helpline phonenumber,2,101.0,19.0,0.13861386138613863,0.0,0.009900990099009901,0.0,1.0,0.0,0.0,0.0,0.0
Dataset_5971,Nan sonathaya soladha. Why boss?,personal,False,nan sonathaya soladha. why boss?,0,32.0,5.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,We have recalculated your vehicle tax. You are owed �48.84 due to over payment.Click the secure link http:// 103.208.86.96 to claim your refund.,transactional,False,we have recalculated your vehicle tax. you are owed �48.84 due to over payment click the secure link http:// 103.208.86.96 to claim your refund.,1,144.0,24.0,0.09722222222222222,0.0,0.0763888888888889,1.0,0.0,0.0,0.0,0.0,0.0
user_sms_data,INR 25 spent on Kotak Credit Card x8328 on 16-Mar-2026 at UPI-399051188322-ROPPE. Avl limit INR 3957.38 Fraud? https://kotak.bank.in/KBANKT/CCTXN,transactional,False,inr 25 spent on kotak credit card x8328 on 16-mar-2026 at upi- phonenumber -roppe. avl limit inr 3957.38 fraud? kotak bank in kbankt cctxn,1,145.0,24.0,0.20689655172413793,0.0,0.09655172413793103,1.0,1.0,2.0,0.0,0.0,0.0
Dataset_5971,You please give us connection today itself before  &lt;DECIMAL&gt;  or refund the bill,transactional,False,you please give us connection today itself before &lt;decimal&gt; or refund the bill,1,86.0,13.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Take something for pain. If it moves however to any side in the next 6hrs see a doctor.,transactional,False,take something for pain. if it moves however to any side in the next 6hrs see a doctor.,1,87.0,18.0,0.011494252873563218,0.0,0.022988505747126436,0.0,0.0,1.0,0.0,0.0,0.0
Dataset_5971,HI ITS KATE CAN U GIVE ME A RING ASAP XXX,personal,False,hi its kate can u give me a ring asap xxx,0,41.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Just checking in on you. Really do miss seeing Jeremiah. Do have a great month,personal,False,just checking in on you. really do miss seeing jeremiah. do have a great month,0,78.0,15.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,88066 FROM 88066 LOST 3POUND HELP,promotional,False,88066 from 88066 lost 3pound help,2,33.0,6.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,I'm really sorry i won't b able 2 do this friday.hope u can find an alternative.hope yr term's going ok:-),personal,False,i'm really sorry i won't b able 2 do this friday hope u can find an alternative hope yr term's going ok:-),0,106.0,22.0,0.009433962264150943,0.0,0.07547169811320754,1.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,"I av a new number,  . Wil u only use this one,ta.",personal,False,"i av a new number, . wil u only use this one,ta.",0,49.0,12.0,0.0,0.0,0.08163265306122448,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Just got to  &lt;#&gt;,personal,False,just got to &lt;#&gt;,0,22.0,4.0,0.0,0.0,0.22727272727272727,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,I;m reaching in another 2 stops.,personal,False,i;m reaching in another 2 stops.,0,32.0,6.0,0.03125,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,"I'm home, my love ... If your still awake ... *loving kiss*",personal,False,"i'm home, my love ... if your still awake ... *loving kiss*",0,59.0,12.0,0.0,0.0,0.1694915254237288,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Come to mahal bus stop.. &lt;DECIMAL&gt;,personal,False,come to mahal bus stop.. &lt;decimal&gt;,0,40.0,6.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,K.then any other special?,personal,False,k then any other special?,0,25.0,5.0,0.0,0.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call 08704439680. When booking quote 1st class x 2,transactional,False,dear voucher holder 2 claim your 1st class airport lounge passes when using your holiday voucher call phonenumber . when booking quote 1st class x 2,1,147.0,26.0,0.10204081632653061,0.0,0.006802721088435374,0.0,1.0,0.0,0.0,0.0,0.0
Dataset_5971,"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726971 NOW! Only 10p per minute. BT-national-rate.",personal,False,"congratulations! thanks to a good friend u have won the £2,000 xmas prize. 2 claim is easy, just call phonenumber now! only 10p per minute. bt-national-rate.",0,157.0,26.0,0.11464968152866242,2.0,0.06369426751592357,0.0,1.0,0.0,0.0,0.0,0.0
Dataset_5971,I cant pick the phone right now. Message if urgent..,personal,False,i cant pick the phone right now. message if urgent..,0,52.0,10.0,0.0,0.0,0.057692307692307696,0.0,0.0,0.0,1.0,0.0,0.0
Dataset_5971,K.k..how is your sister kids?,personal,False,k k how is your sister kids?,0,29.0,7.0,0.0,0.0,0.13793103448275862,1.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Today is ACCEPT DAY..U Accept me as?,personal,False,today is accept day..u accept me as?,0,36.0,7.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,"Congratulations, your cv was reviewed and you have been shortlisted. Please complete the job application by dialling 120 *22446#",personal,False,"congratulations, your cv was reviewed and you have been shortlisted. please complete the job application by dialling 120 *22446#",0,128.0,19.0,0.0625,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,I think chennai well settled?,personal,False,i think chennai well settled?,0,29.0,5.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,how are you? I miss you!,personal,False,how are you? i miss you!,0,24.0,6.0,0.0,1.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,I wish! I don't think its gonna snow that much. But it will be more than those flurries we usually get that melt before they hit the ground. Eek! We haven't had snow since &lt;#&gt; before I was even born!,personal,False,i wish! i don't think its gonna snow that much. but it will be more than those flurries we usually get that melt before they hit the ground. eek! we haven't had snow since &lt;#&gt; before i was even born!,0,205.0,40.0,0.0,3.0,0.05853658536585366,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Or just do that 6times,personal,False,or just do that 6times,0,22.0,5.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Tmr then ü brin lar... Aiya later i come n c lar... Mayb ü neva set properly ü got da help sheet wif ü...,personal,False,tmr then ü brin lar... aiya later i come n c lar... mayb ü neva set properly ü got da help sheet wif ü...,0,105.0,24.0,0.0,0.0,0.08571428571428572,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,"Sorry, I'll call later at 30 mins",personal,False,"sorry, i'll call later at 30 mins",0,33.0,7.0,0.06060606060606061,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Filthy stories and GIRLS waiting for your,promotional,False,filthy stories and girls waiting for your,2,41.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,"What i mean was i left too early to check, cos i'm working a 9-6.",personal,False,"what i mean was i left too early to check, cos i'm working a 9-6.",0,65.0,15.0,0.03076923076923077,0.0,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt VPOD to 81303 Ts&Cs www.textpod.net custcare 08712405020.,promotional,False,free 1st week entry 2 textpod 4 a chance 2 win 40gb ipod or £250 cash every wk. txt vpod to 81303 ts&cs textpod net custcare phonenumber .,2,141.0,28.0,0.1773049645390071,0.0,0.0425531914893617,1.0,1.0,0.0,0.0,0.0,0.0
Dataset_5971,Pls send me your address sir.,personal,False,pls send me your address sir.,0,29.0,6.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Ok can...,personal,False,ok can...,0,9.0,2.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,"Just dropped em off, omw back now",personal,False,"just dropped em off, omw back now",0,33.0,7.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.,personal,False,i thk u dun haf 2 hint in e forum already lor... cos i told ron n darren is going 2 tell shuhui.,0,96.0,23.0,0.020833333333333332,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,I lost 4 pounds since my doc visit last week woot woot! Now I'm gonna celebrate by stuffing my face!,personal,False,i lost 4 pounds since my doc visit last week woot woot! now i'm gonna celebrate by stuffing my face!,0,100.0,20.0,0.01,2.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.,personal,False,no need lar. jus testing e phone card. dunno network not gd i thk. me waiting 4 my sis 2 finish bathing so i can bathe. dun disturb u liao u cleaning ur room.,0,158.0,34.0,0.012658227848101266,0.0,0.03164556962025317,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p,personal,False,you are a winner you have been specially selected to receive £1000 cash or a £2000 award. speak to a live operator to claim call phonenumber am-7pm. cost 10p,0,157.0,29.0,0.1464968152866242,0.0,0.03184713375796178,0.0,1.0,0.0,1.0,0.0,0.0
Dataset_5971,Already am squatting is the new way of walking,personal,False,already am squatting is the new way of walking,0,46.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,"K, text me when you're on the way",personal,False,"k, text me when you're on the way",0,33.0,8.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Then dun wear jeans lor...,personal,False,then dun wear jeans lor...,0,26.0,5.0,0.0,0.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Sorry that was my uncle. I.ll keep in touch,personal,False,sorry that was my uncle. i ll keep in touch,0,43.0,10.0,0.0,0.0,0.046511627906976744,1.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,I have to take exam with in march 3,personal,False,i have to take exam with in march 3,0,35.0,9.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,I'll be in sch fr 4-6... I dun haf da book in sch... It's at home...,personal,False,i'll be in sch fr 4-6... i dun haf da book in sch... it's at home...,0,68.0,16.0,0.029411764705882353,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Shopping lor. Them raining mah hard 2 leave orchard.,personal,False,shopping lor. them raining mah hard 2 leave orchard.,0,52.0,9.0,0.019230769230769232,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,"Aiyo... U always c our ex one... I dunno abt mei, she haven reply... First time u reply so fast... Y so lucky not workin huh, got bao by ur sugardad ah...gee.. ",transactional,False,"aiyo... u always c our ex one... i dunno abt mei, she haven reply... first time u reply so fast... y so lucky not workin huh, got bao by ur sugardad ah gee ..",1,160.0,34.0,0.0,0.0,0.11875,1.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Whatsup there. R u  sleeping?,personal,False,whatsup there. r u sleeping?,0,29.0,5.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,I am late. I will be there by evening,personal,False,i am late. i will be there by evening,0,37.0,9.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0
user_sms_data,INR 414 spent on Kotak Credit Card x8328 on 15-Mar-2026 at MR DIY. Avl limit INR 4034.3 Fraud? https://kotak.bank.in/KBANKT/CCTXN,transactional,False,inr 414 spent on kotak credit card x8328 on 15-mar-2026 at mr diy. avl limit inr 4034.3 fraud? kotak bank in kbankt cctxn,1,129.0,23.0,0.13953488372093023,0.0,0.09302325581395349,1.0,0.0,2.0,0.0,0.0,0.0
Dataset_5971,My supervisor find 4 me one lor i thk his students. I havent ask her yet. Tell u aft i ask her.,personal,False,my supervisor find 4 me one lor i thk his students. i havent ask her yet. tell u aft i ask her.,0,95.0,22.0,0.010526315789473684,0.0,0.031578947368421054,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Hello-/@drivby-:0quit edrunk sorry iff pthis makes no senrd-dnot no how ^ dancce 2 drum n basq!ihave fun 2nhite x ros xxxxxxx,personal,False,hello-/@drivby-:0quit edrunk sorry iff pthis makes no senrd-dnot no how ^ dancce 2 drum n basq!ihave fun 2nhite x ros xxxxxxx,0,125.0,21.0,0.024,1.0,0.064,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Still chance there. If you search hard you will get it..let have a try :),personal,False,still chance there. if you search hard you will get it let have a try :),0,73.0,16.0,0.0,0.0,0.0684931506849315,1.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Hey gals.. Anyone of u going down to e driving centre tmr?,personal,False,hey gals.. anyone of u going down to e driving centre tmr?,0,58.0,12.0,0.0,0.0,0.05172413793103448,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,"Oops - am at my mum's in somerset... Bit far! Back tomo, see you soon x",transactional,False,"oops - am at my mum's in somerset... bit far! back tomo, see you soon x",1,71.0,16.0,0.0,1.0,0.09859154929577464,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,P just made your holidays more fun. Buy any HP pavilion notebook & get a Kodak camera. Shoot it. Share it. T&C apply. HP World: WOC Rd 9986686555 / 991697439,personal,False,p just made your holidays more fun. buy any hp pavilion notebook & get a kodak camera. shoot it. share it. t&c apply. hp world: woc rd phonenumber / 991697439,0,157.0,30.0,0.12101910828025478,0.0,0.05732484076433121,0.0,1.0,0.0,0.0,0.0,0.0
Dataset_5971,You'll not rcv any more msgs from the chat svc. For FREE Hardcore services text GO to: 69988 If u get nothing u must Age Verify with yr network & try again,promotional,False,you'll not rcv any more msgs from the chat svc. for free hardcore services text go to: 69988 if u get nothing u must age verify with yr network & try again,2,155.0,32.0,0.03225806451612903,0.0,0.025806451612903226,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Well. You know what i mean. Texting,personal,False,well. you know what i mean. texting,0,35.0,7.0,0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Big brother‘s really scraped the barrel with this shower of social misfits,personal,False,big brother‘s really scraped the barrel with this shower of social misfits,0,74.0,12.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Watching tv now.,personal,False,watching tv now.,0,16.0,3.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Tiwary to rcb.battle between bang and kochi.,personal,False,tiwary to rcb battle between bang and kochi.,0,44.0,8.0,0.0,0.0,0.045454545454545456,1.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Sorry i din lock my keypad.,personal,False,sorry i din lock my keypad.,0,27.0,6.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,We're finally ready fyi,personal,False,we're finally ready fyi,0,23.0,4.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop,promotional,False,freemsg: txt: call to no: 86888 & claim your reward of 3 hours talk time to use from your phone now! subscribe6gbp/mnth inc 3hrs 16 stop?txtstop,2,144.0,26.0,0.06944444444444445,1.0,0.04861111111111111,0.0,0.0,2.0,0.0,0.0,0.0
Dataset_5971,But i haf enuff space got like 4 mb...,personal,False,but i haf enuff space got like 4 mb...,0,38.0,9.0,0.02631578947368421,0.0,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,So u gonna get deus ex?,personal,False,so u gonna get deus ex?,0,23.0,6.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,500 free text msgs. Just text ok to 80488 a or call 08718738034 nd we'll credit your account,transactional,False,500 free text msgs. just text ok to 80488 a or call phonenumber nd we'll credit your account,1,92.0,18.0,0.20652173913043478,0.0,0.021739130434782608,0.0,1.0,0.0,0.0,0.0,0.0
Dataset_5971,"Hey, iouri gave me your number, I'm wylie, ryan's friend",personal,False,"hey, iouri gave me your number, i'm wylie, ryan's friend",0,56.0,10.0,0.0,0.0,0.08928571428571429,0.0,0.0,0.0,0.0,0.0,0.0
user_sms_data,Apr-2026 statement for Kotak Credit Card X8328 Total Due: INR 23611.44 Min Due: INR 1516.21 Due date: 16-May-2026. Pay at https://13.kotak.bank.in/KOTAKB/e/XNujHw,transactional,False,apr-2026 statement for kotak credit card x8328 total due: inr 23611.44 min due: inr 1516.21 due date: 16-may-2026. pay at 13 kotak bank in kotakb e xnujhw,1,162.0,27.0,0.17901234567901234,0.0,0.1111111111111111,1.0,0.0,2.0,0.0,0.0,0.0
Dataset_5971,Ok. She'll be ok. I guess,personal,False,ok. she'll be ok. i guess,0,25.0,6.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0
user_sms_data,"Hello 811 Customer,Set your Kotak811 Dream Different Credit Card PIN & shop for rewards and benefits. Set PIN now https://1.kotak.bank.in/KOTAKB/WeaRvC T&C",promotional,False,"hello 811 customer,set your kotak811 dream different credit card pin & shop for rewards and benefits. set pin now 1 kotak bank in kotakb wearvc t&c",2,155.0,26.0,0.04516129032258064,0.0,0.07741935483870968,1.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Goin to workout lor... Muz lose e fats...,personal,False,goin to workout lor... muz lose e fats...,0,41.0,8.0,0.0,0.0,0.14634146341463414,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Ok... Let u noe when i leave my house.,personal,False,ok... let u noe when i leave my house.,0,38.0,9.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,I'm on my way home. Went to change batt 4 my watch then go shop a bit lor.,personal,False,i'm on my way home. went to change batt 4 my watch then go shop a bit lor.,0,74.0,18.0,0.013513513513513514,0.0,0.04054054054054054,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, being 'SIMPLE' is very difficult.. Hope u understand...Gud night...",transactional,False,"living is very simple.. loving is also simple.. laughing is too simple.. winning is tooo simple.. but, being 'simple' is very difficult.. hope u understand gud night...",1,170.0,27.0,0.0,0.0,0.11176470588235295,1.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Yo we are watching a movie on netflix,personal,False,yo we are watching a movie on netflix,0,37.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,"hey, looks like I was wrong and one of the kappa guys numbers is still on my phone, if you want I can text him and see if he's around",transactional,False,"hey, looks like i was wrong and one of the kappa guys numbers is still on my phone, if you want i can text him and see if he's around",1,133.0,30.0,0.0,0.0,0.022556390977443608,0.0,0.0,1.0,0.0,0.0,0.0
Dataset_5971,Oh great. I.ll disturb him more so that we can talk.,personal,False,oh great. i ll disturb him more so that we can talk.,0,52.0,12.0,0.0,0.0,0.057692307692307696,1.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Yup i'm free...,personal,False,yup i'm free...,0,15.0,3.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Virat",transactional,False,"so many people seems to be special at first sight, but only very few will remain special to you till your last sight.. maintain them till life ends.. virat",1,155.0,29.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,"Hey. What happened? U switch off ur cell d whole day. This isnt good. Now if u do care, give me a call tomorrow.",personal,False,"hey. what happened? u switch off ur cell d whole day. this isnt good. now if u do care, give me a call tomorrow.",0,112.0,24.0,0.0,0.0,0.05357142857142857,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Yeah do! Dont stand to close tho- you ll catch something!,personal,False,yeah do! dont stand to close tho- you ll catch something!,0,57.0,11.0,0.0,2.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,"I think we're going to finn's now, come",personal,False,"i think we're going to finn's now, come",0,39.0,8.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Am i that much dirty fellow?,personal,False,am i that much dirty fellow?,0,28.0,6.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
user_sms_data,"Hi, your JioHotstar verification code is 1135",transactional,False,"hi, your jiohotstar verification code is 1135",1,45.0,7.0,0.08888888888888889,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,I'm wif him now buying tix lar...,personal,False,i'm wif him now buying tix lar...,0,33.0,7.0,0.0,0.0,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Will be out of class in a few hours. Sorry,transactional,False,will be out of class in a few hours. sorry,1,42.0,10.0,0.0,0.0,0.023809523809523808,0.0,0.0,1.0,0.0,0.0,0.0
Dataset_5971,You have been specially selected to receive a 2000 pound award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo,personal,False,you have been specially selected to receive a 2000 pound award! call phonenumber before the lines close. cost 10ppm. 16+. t&cs apply. ag promo,0,142.0,24.0,0.13380281690140844,1.0,0.04929577464788732,0.0,1.0,0.0,0.0,0.0,0.0
Dataset_5971,Quite late lar... Ard 12 anyway i wun b drivin...,personal,False,quite late lar... ard 12 anyway i wun b drivin...,0,49.0,10.0,0.04081632653061224,0.0,0.12244897959183673,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec £1.50ea. OTBox 731 LA1 7WS. )",promotional,False,"i want some cock! my hubby's away, i need a real man 2 satisfy me. txt wife to 89938 for no strings action. (txt stop 2 end, txt rec £1.50ea. otbox 731 la1 7ws. )",2,162.0,35.0,0.09259259259259259,1.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,"Yep, by the pretty sculpture",personal,False,"yep, by the pretty sculpture",0,28.0,5.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..,personal,False,watever relation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..,0,120.0,21.0,0.0,1.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,"You at mu? You should try to figure out how much money everyone has for gas and alcohol, jay and I are trying to figure out our weed budget",personal,False,"you at mu? you should try to figure out how much money everyone has for gas and alcohol, jay and i are trying to figure out our weed budget",0,139.0,29.0,0.0,0.0,0.014388489208633094,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Thank you baby! I cant wait to taste the real thing...,personal,False,thank you baby! i cant wait to taste the real thing...,0,54.0,11.0,0.0,1.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later,personal,False,doc prescribed me morphine cause the other pain meds aren't enough. waiting for my mom to bring it. that med should kick in fast so i'm gonna try to be on later,0,160.0,32.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Erutupalam thandiyachu,personal,False,erutupalam thandiyachu,0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Hahaha..use your brain dear..that will work here�,personal,False,hahaha use your brain dear that will work here�,0,49.0,9.0,0.0,0.0,0.10204081632653061,1.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Your account has been credited with 500 FREE Text Messages. To activate call 08718738034,transactional,False,your account has been credited with 500 free text messages. to activate call phonenumber,1,88.0,14.0,0.1590909090909091,0.0,0.011363636363636364,0.0,1.0,0.0,0.0,0.0,0.0
Dataset_5971,I dunno they close oredi not... Ü v ma fan...,personal,False,i dunno they close oredi not... ü v ma fan...,0,45.0,10.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,At what time are you coming.,personal,False,at what time are you coming.,0,28.0,6.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
user_sms_data,"You have received a UPI-Mandate collect request from APPLE MEDIA SERVICES for Rs. 639.00. Login into SUPERMONEY application to authorize. Regards, YES BANK",transactional,False,"you have received a upi-mandate collect request from apple media services for rs. 639.00. login into supermoney application to authorize. regards, yes bank",1,155.0,23.0,0.03225806451612903,0.0,0.03870967741935484,0.0,0.0,1.0,0.0,0.0,0.0
Dataset_5971,Hasn't that been the pattern recently crap weekends?,personal,False,hasn't that been the pattern recently crap weekends?,0,52.0,8.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16,personal,False,u have won a nokia 6230 plus a free digital camera. this is what u get when u win our free auction. to take part send nokia to 83383 now. pobox114/14tcr/w1 16,0,158.0,32.0,0.10759493670886076,0.0,0.03164556962025317,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,"Wait, do you know if wesleys in town? I bet she does hella drugs!",personal,False,"wait, do you know if wesleys in town? i bet she does hella drugs!",0,65.0,14.0,0.0,1.0,0.046153846153846156,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,"Sorry, I'll call later..in a meeting..",personal,False,"sorry, i'll call later in a meeting..",0,38.0,7.0,0.0,0.0,0.15789473684210525,1.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Din i tell u jus now 420,personal,False,din i tell u jus now 420,0,24.0,7.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,Discussed with your mother ah?,personal,False,discussed with your mother ah?,0,30.0,5.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
Dataset_5971,"Life is more strict than teacher... Bcoz Teacher teaches lesson &amp; then conducts exam, But Life first conducts Exam &amp; then teaches Lessons. Happy morning. . .",transactional,False,"life is more strict than teacher... bcoz teacher teaches lesson &amp; then conducts exam, but life first conducts exam &amp; then teaches lessons. happy morning. . .",1,165.0,27.0,0.0,0.0,0.07272727272727272,0.0,0.0,0.0,0.0,0.0,0.0
