text,source,sender,norm_text,category,clean_text,char_len,word_count,digit_ratio,exclaim_count,special_ratio,has_url,has_phone,currency_count,urgency_count,sensitive_info_count,refund_scam_count,label_id,is_synthetic
"Ditto. And you won't have to worry about me saying ANYTHING to you anymore. Like i said last night, you do whatever you want and i'll do the same. Peace.",Dataset_5971_real,,"ditto. and you won't have to worry about me saying anything to you anymore. like i said last night, you do whatever you want and i'll do the same. peace.",PERSONAL,"ditto. and you won't have to worry about me saying anything to you anymore. like i said last night, you do whatever you want and i'll do the same. peace.",153.0,30.0,0.0,0.0,0.0457516339869281,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2. Prime membership,BubbleJoe_bootstrap_sms_v2_default_train.parquet,,2. prime membership,TRANSACTIONAL,2. prime membership,19.0,3.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,1,False
"Warning: Your account may be at risk of being hacked. Please change your password immediately. mention the keyword ""password"" because it refers to the user's login credentials that the sender is urging the user to change in order to secure their account. This keyword does not necessarily indicate that the message is spam, as changing passwords is a common practice for maintaining account security. However, it can also be a phishing attempt, as scammers often try to trick users into revealing their passwords by sending messages that appear to be from legitimate sources.",BubbleJoe_bootstrap_sms_v2_default_train.parquet,,"warning: your account may be at risk of being hacked. please change your password immediately. mention the keyword ""password"" because it refers to the user's login credentials that the sender is urging the user to change in order to secure their account. this keyword does not necessarily indicate that the message is spam, as changing passwords is a common practice for maintaining account security. however, it can also be a phishing attempt, as scammers often try to trick users into revealing their passwords by sending messages that appear to be from legitimate sources.",TRANSACTIONAL,"warning: your account may be at risk of being hacked. please change your password immediately. mention the keyword ""password"" because it refers to the user's login credentials that the sender is urging the user to change in order to secure their account. this keyword does not necessarily indicate that the message is spam, as changing passwords is a common practice for maintaining account security. however, it can also be a phishing attempt, as scammers often try to trick users into revealing their passwords by sending messages that appear to be from legitimate sources.",575.0,93.0,0.0,0.0,0.020869565217391306,0.0,0.0,3.0,1.0,0.0,0.0,1,False
"If you're interested, come by my booth and check it out. mention the keyword ""booth"" because it refers to a specific location where the sender is likely trying to sell or promote something. This keyword is often associated with spam messages, as unsolicited sales pitches are a common form of spam. However, it's not a definitive indicator of spam, as legitimate businesses and organizations may also use booths to promote their products or services.",BubbleJoe_bootstrap_sms_v2_default_train.parquet,,"if you're interested, come by my booth and check it out. mention the keyword ""booth"" because it refers to a specific location where the sender is likely trying to sell or promote something. this keyword is often associated with spam messages, as unsolicited sales pitches are a common form of spam. however, it's not a definitive indicator of spam, as legitimate businesses and organizations may also use booths to promote their products or services.",PROMOTIONAL,"if you're interested, come by my booth and check it out. mention the keyword ""booth"" because it refers to a specific location where the sender is likely trying to sell or promote something. this keyword is often associated with spam messages, as unsolicited sales pitches are a common form of spam. however, it's not a definitive indicator of spam, as legitimate businesses and organizations may also use booths to promote their products or services.",450.0,74.0,0.0,0.0,0.02666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,2,False
Oh ho. this the first time u use these type of words..I didn�t expected this...,Dataset_5971_real,,oh ho. this the first time u use these type of words..i didn�t expected this...,TRANSACTIONAL,oh ho. this the first time u use these type of words..i didn�t expected this...,79.0,15.0,0.0,0.0,0.08860759493670886,0.0,0.0,0.0,0.0,0.0,0.0,1,False
"We know someone who you know that fancies you. Call 09058097218 to find out who. POBox 6, LS15HB 150p",Dataset_5971_real,,"we know someone who you know that fancies you. call 09058097218 to find out who. pobox 6, ls15hb 150p",PERSONAL,"we know someone who you know that fancies you. call phonenumber to find out who. pobox 6, ls15hb 150p",101.0,19.0,0.16831683168316833,0.0,0.0297029702970297,0.0,1.0,0.0,0.0,0.0,0.0,0,False
"We are hoping to get away by 7, from Langport. You still up for town tonight?",Dataset_5971_real,,"we are hoping to get away by 7, from langport. you still up for town tonight?",PERSONAL,"we are hoping to get away by 7, from langport. you still up for town tonight?",77.0,16.0,0.012987012987012988,0.0,0.03896103896103896,0.0,0.0,0.0,0.0,0.0,0.0,0,False
URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701851. Claim code K61. Valid 12hours only,Dataset_5971_real,,urgent! we are trying to contact you. last weekends draw shows that you have won a £900 prize guaranteed. call 09061701851. claim code k61. valid 12hours only,TRANSACTIONAL,urgent! we are trying to contact you. last weekends draw shows that you have won a £900 prize guaranteed. call phonenumber . claim code k61. valid 12hours only,158.0,28.0,0.11392405063291139,1.0,0.0379746835443038,0.0,1.0,1.0,1.0,0.0,0.0,1,False
I've been trying to learn a new language lately and I've been using Duolingo. It's a really great app if you're interested in learning a new language. mentionef{Duolingo} because the sender is sharing their personal experience of using the app to learn a new language. This keyword is not a spam keyword as it is a well-known language learning app and the sender is not trying to sell or promote anything related to it.,BubbleJoe_bootstrap_sms_v2_default_train.parquet,,i've been trying to learn a new language lately and i've been using duolingo. it's a really great app if you're interested in learning a new language. mentionef{duolingo} because the sender is sharing their personal experience of using the app to learn a new language. this keyword is not a spam keyword as it is a well-known language learning app and the sender is not trying to sell or promote anything related to it.,TRANSACTIONAL,i've been trying to learn a new language lately and i've been using duolingo. it's a really great app if you're interested in learning a new language. mentionef{duolingo} because the sender is sharing their personal experience of using the app to learn a new language. this keyword is not a spam keyword as it is a well-known language learning app and the sender is not trying to sell or promote anything related to it.,419.0,74.0,0.0,0.0,0.026252983293556086,0.0,0.0,0.0,0.0,0.0,0.0,1,False
Your bill at 3 is å£33.65 so thats not bad!,BleeGleeWee_Spam-SMS-Detection_main_spam.csv,,your bill at 3 is å£33.65 so thats not bad!,TRANSACTIONAL,your bill at 3 is å£33.65 so thats not bad!,43.0,10.0,0.11627906976744186,1.0,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,1,False
Thanks 4 your continued support Your question this week will enter u in2 our draw 4 å£100 cash. Name the NEW US President? txt ans to 80082,BleeGleeWee_Spam-SMS-Detection_main_spam.csv,,thanks 4 your continued support your question this week will enter u in2 our draw 4 å£100 cash. name the new us president? txt ans to 80082,PERSONAL,thanks 4 your continued support your question this week will enter u in2 our draw 4 å£100 cash. name the new us president? txt ans to 80082,139.0,27.0,0.07913669064748201,0.0,0.02158273381294964,0.0,0.0,0.0,0.0,0.0,0.0,0,False
"Can anyone recommend a good book to read? mention the keyword ""book"" because the sender is asking for a recommendation of a good book to read. This keyword is not indicative of spam as it is a common term used in everyday conversation.",BubbleJoe_bootstrap_sms_v2_default_train.parquet,,"can anyone recommend a good book to read? mention the keyword ""book"" because the sender is asking for a recommendation of a good book to read. this keyword is not indicative of spam as it is a common term used in everyday conversation.",TRANSACTIONAL,"can anyone recommend a good book to read? mention the keyword ""book"" because the sender is asking for a recommendation of a good book to read. this keyword is not indicative of spam as it is a common term used in everyday conversation.",235.0,43.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,1,False
"Text82228>> Get more ringtones, logos and games from www.txt82228.com. Questions: info@txt82228.co.uk",Dataset_5971_real,,"text82228>> get more ringtones, logos and games from www.txt82228.com. questions: info@txt82228.co.uk",PROMOTIONAL,"text82228>> get more ringtones, logos and games from txt82228 com questions: info@ txt82228 co uk",101.0,15.0,0.1485148514851485,0.0,0.09900990099009901,1.0,0.0,0.0,0.0,0.0,0.0,2,False
"I'm having a hard time with my bills this month. Do you have any suggestions for ways to make some extra cash? mention the keyword ""bills"" because the sender is expressing difficulty in paying them. This keyword is not indicative of spam, as it is a common reason for people to seek advice or assistance.",BubbleJoe_bootstrap_sms_v2_default_train.parquet,,"i'm having a hard time with my bills this month. do you have any suggestions for ways to make some extra cash? mention the keyword ""bills"" because the sender is expressing difficulty in paying them. this keyword is not indicative of spam, as it is a common reason for people to seek advice or assistance.",TRANSACTIONAL,"i'm having a hard time with my bills this month. do you have any suggestions for ways to make some extra cash? mention the keyword ""bills"" because the sender is expressing difficulty in paying them. this keyword is not indicative of spam, as it is a common reason for people to seek advice or assistance.",304.0,55.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,1,False
"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832",Dataset_5971_real,,"thank you, winner notified by sms. good luck! no future marketing reply stop to 84122 customer services 08450542832",PROMOTIONAL,"thank you, winner notified by sms. good luck! no future marketing reply stop to 84122 customer services phonenumber",115.0,18.0,0.1391304347826087,1.0,0.02608695652173913,0.0,1.0,0.0,1.0,0.0,0.0,2,False
"Starship SN15 high altitude test flight successful! Rocket reached max height of 10km before safely landing back at the spaceport. mention the keyword ""Starship"" because it refers to SpaceX's reusable spacecraft designed for carrying both crew and cargo to Earth orbit and beyond. The message is not a spam as it is related to SpaceX's recent successful test flight of their Starship SN15.",BubbleJoe_bootstrap_sms_v2_default_train.parquet,,"starship sn15 high altitude test flight successful! rocket reached max height of 10km before safely landing back at the spaceport. mention the keyword ""starship"" because it refers to spacex's reusable spacecraft designed for carrying both crew and cargo to earth orbit and beyond. the message is not a spam as it is related to spacex's recent successful test flight of their starship sn15.",TRANSACTIONAL,"starship sn15 high altitude test flight successful! rocket reached max height of 10km before safely landing back at the spaceport. mention the keyword ""starship"" because it refers to spacex's reusable spacecraft designed for carrying both crew and cargo to earth orbit and beyond. the message is not a spam as it is related to spacex's recent successful test flight of their starship sn15.",389.0,63.0,0.015424164524421594,1.0,0.02056555269922879,0.0,0.0,1.0,0.0,0.0,0.0,1,False
"I'm sorry for any inconvenience, but our system is currently undergoing maintenance and will be unavailable for the next few hours. mention the keyword ""maintenance"" because the sender is informing the recipient that the system they use is undergoing maintenance, which means the system is being worked on or repaired to improve its performance or fix any issues. This is a common reason for a service outage, and it is not necessarily a spam message.",BubbleJoe_bootstrap_sms_v2_default_train.parquet,,"i'm sorry for any inconvenience, but our system is currently undergoing maintenance and will be unavailable for the next few hours. mention the keyword ""maintenance"" because the sender is informing the recipient that the system they use is undergoing maintenance, which means the system is being worked on or repaired to improve its performance or fix any issues. this is a common reason for a service outage, and it is not necessarily a spam message.",TRANSACTIONAL,"i'm sorry for any inconvenience, but our system is currently undergoing maintenance and will be unavailable for the next few hours. mention the keyword ""maintenance"" because the sender is informing the recipient that the system they use is undergoing maintenance, which means the system is being worked on or repaired to improve its performance or fix any issues. this is a common reason for a service outage, and it is not necessarily a spam message.",451.0,75.0,0.0,0.0,0.019955654101995565,0.0,0.0,1.0,0.0,0.0,0.0,1,False
FREE entry into our 250 weekly comp just send the word WIN to 80086 NOW. 18 T C www.txttowin.co.uk,vsak_sms_spam_category_default_train.parquet,,free entry into our 250 weekly comp just send the word win to 80086 now. 18 t c www.txttowin.co.uk,PROMOTIONAL,free entry into our 250 weekly comp just send the word win to 80086 now. 18 t c txttowin co uk,98.0,21.0,0.10204081632653061,0.0,0.04081632653061224,1.0,0.0,0.0,0.0,0.0,0.0,2,False
I like cheap! But i??öm happy to splash out on the wine if it makes you feel better..,LeadingIndiaAI_Short-Messages-Spam-Filtering-Combining-Personality-Recognition-and-Sentiment-Analysis_master_spam.csv,,i like cheap! but i??öm happy to splash out on the wine if it makes you feel better..,PERSONAL,i like cheap! but i??öm happy to splash out on the wine if it makes you feel better..,85.0,18.0,0.0,1.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0,False
I know a few people I can hit up and fuck to the yes,alexander-fischer_lstm-kaggle-sms-spam-example_master_spam.csv,,i know a few people i can hit up and fuck to the yes,PERSONAL,i know a few people i can hit up and fuck to the yes,52.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
+449071512431 URGENT! This is the 2nd attempt to contact U!U have WON Â£1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. maxÂ£7. 50,ilyaskhan12Q_SpamFilter_main_spam.csv,,+449071512431 urgent! this is the 2nd attempt to contact u!u have won â£1250 call 09071512433 b4 050703 t&csbcm4235wc1n3xx. callcost 150ppm mobilesvary. maxâ£7. 50,PERSONAL,phonenumber urgent! this is the 2nd attempt to contact u!u have won â£1250 call phonenumber b4 050703 t&csbcm4235wc1n3xx. callcost 150ppm mobilesvary. maxâ£7. 50,163.0,23.0,0.2883435582822086,2.0,0.05521472392638037,0.0,1.0,0.0,1.0,0.0,0.0,0,False
"I've made some changes to our project timeline and I think we can finish it earlier than expected. Let's celebrate with a team lunch! mention the keyword ""project timeline"" because it refers to the schedule or plan for completing a project. This keyword is not a spam indicator, as it is a common term used in business and project management contexts.",BubbleJoe_bootstrap_sms_v2_default_train.parquet,,"i've made some changes to our project timeline and i think we can finish it earlier than expected. let's celebrate with a team lunch! mention the keyword ""project timeline"" because it refers to the schedule or plan for completing a project. this keyword is not a spam indicator, as it is a common term used in business and project management contexts.",TRANSACTIONAL,"i've made some changes to our project timeline and i think we can finish it earlier than expected. let's celebrate with a team lunch! mention the keyword ""project timeline"" because it refers to the schedule or plan for completing a project. this keyword is not a spam indicator, as it is a common term used in business and project management contexts.",351.0,61.0,0.0,1.0,0.02564102564102564,0.0,0.0,1.0,0.0,0.0,0.0,1,False
[BDO-ALERT]: Your account is on hold please verify here: https://bdo-updateadvisoryph.com/BDOOnline if your registered number is still active,drvii_data-analysis-spam-sms-ph_main_dataset.csv,,[bdo-alert]: your account is on hold please verify here: https://bdo-updateadvisoryph.com/bdoonline if your registered number is still active,PERSONAL,[bdo-alert]: your account is on hold please verify here: bdo updateadvisoryph com bdoonline if your registered number is still active,141.0,20.0,0.0,0.0,0.07801418439716312,1.0,0.0,0.0,0.0,0.0,0.0,0,False
Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,Dataset_5971_real,,santa calling! would your little ones like a call from santa xmas eve? call 09058094583 to book your time.,PERSONAL,santa calling! would your little ones like a call from santa xmas eve? call phonenumber to book your time.,106.0,19.0,0.10377358490566038,1.0,0.02830188679245283,0.0,1.0,0.0,0.0,0.0,0.0,0,False
"3 FREE TAROT TEXTS! Find out about your love life now! TRY 3 FOR FREE! Text CHANCE to 85555 16 only! After 3 Free, Msgs å£1.50 each",BleeGleeWee_Spam-SMS-Detection_main_spam.csv,,"3 free tarot texts! find out about your love life now! try 3 for free! text chance to 85555 16 only! after 3 free, msgs å£1.50 each",PERSONAL,"3 free tarot texts! find out about your love life now! try 3 for free! text chance to 85555 16 only! after 3 free, msgs å£1.50 each",131.0,27.0,0.09923664122137404,4.0,0.05343511450381679,0.0,0.0,0.0,0.0,0.0,0.0,0,False
Yes i thought so. Thanks.,Dataset_5971_real,,yes i thought so. thanks.,PERSONAL,yes i thought so. thanks.,25.0,5.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0,False
"Congratulations! You've won a brand new car in our monthly draw. To claim your prize, please contact our customer service team at [Phone Number] or [Email Address]. mention the keyword ""monthly draw"" because it is trying to create a sense of exclusivity and randomness, implying that there are many people who enter the draw but only a few win. This is also a common tactic used in spam messages to make the recipient feel special and more likely to respond.",BubbleJoe_bootstrap_sms_v2_default_train.parquet,,"congratulations! you've won a brand new car in our monthly draw. to claim your prize, please contact our customer service team at [phone number] or [email address]. mention the keyword ""monthly draw"" because it is trying to create a sense of exclusivity and randomness, implying that there are many people who enter the draw but only a few win. this is also a common tactic used in spam messages to make the recipient feel special and more likely to respond.",PROMOTIONAL,"congratulations! you've won a brand new car in our monthly draw. to claim your prize, please contact our customer service team at [phone number] or [email address]. mention the keyword ""monthly draw"" because it is trying to create a sense of exclusivity and randomness, implying that there are many people who enter the draw but only a few win. this is also a common tactic used in spam messages to make the recipient feel special and more likely to respond.",458.0,80.0,0.0,1.0,0.03056768558951965,0.0,0.0,0.0,0.0,0.0,0.0,2,False
Yup i'm elaborating on the safety aspects and some other issues..,Dataset_5971_real,,yup i'm elaborating on the safety aspects and some other issues..,PERSONAL,yup i'm elaborating on the safety aspects and some other issues..,65.0,11.0,0.0,0.0,0.046153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0,False
"I'm not coming over, do whatever you want",Dataset_5971_real,,"i'm not coming over, do whatever you want",PERSONAL,"i'm not coming over, do whatever you want",41.0,8.0,0.0,0.0,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0,False
Thanks 4 your continued support Your question this week will enter u in2 our draw 4 100 cash. Name the NEW US President txt ans to 80082,vsak_sms_spam_category_default_train.parquet,,thanks 4 your continued support your question this week will enter u in2 our draw 4 100 cash. name the new us president txt ans to 80082,PERSONAL,thanks 4 your continued support your question this week will enter u in2 our draw 4 100 cash. name the new us president txt ans to 80082,136.0,27.0,0.08088235294117647,0.0,0.007352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0,False
"Whenevr ur sad, Whenevr ur gray, Remembr im here 2 listn 2 watevr u wanna say, Jus walk wid me a little while,&amp; I promise I'll bring back ur smile.:-)",Dataset_5971_real,,"whenevr ur sad, whenevr ur gray, remembr im here 2 listn 2 watevr u wanna say, jus walk wid me a little while,&amp; i promise i'll bring back ur smile.:-)",PERSONAL,"whenevr ur sad, whenevr ur gray, remembr im here 2 listn 2 watevr u wanna say, jus walk wid me a little while,&amp; i promise i'll bring back ur smile.:-)",154.0,30.0,0.012987012987012988,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0,False
"I'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k? Leave this for now...I've cried enough today.",Dataset_5971_real,,"i'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k? leave this for now...i've cried enough today.",PERSONAL,"i'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k? leave this for now...i've cried enough today.",130.0,24.0,0.0,0.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0,False
"Hey, I just wanted to check in and see how you're doing. I'm here for you if you need to talk mention the keyword ""here for you"" because the sender is expressing their willingness to help or support the recipient if needed. This is a friendly and supportive statement and is not a red flag for spam.",BubbleJoe_bootstrap_sms_v2_default_train.parquet,,"hey, i just wanted to check in and see how you're doing. i'm here for you if you need to talk mention the keyword ""here for you"" because the sender is expressing their willingness to help or support the recipient if needed. this is a friendly and supportive statement and is not a red flag for spam.",TRANSACTIONAL,"hey, i just wanted to check in and see how you're doing. i'm here for you if you need to talk mention the keyword ""here for you"" because the sender is expressing their willingness to help or support the recipient if needed. this is a friendly and supportive statement and is not a red flag for spam.",299.0,57.0,0.0,0.0,0.026755852842809364,0.0,0.0,0.0,0.0,0.0,0.0,1,False
FreeMsg: Hey - I'm Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX! QlynnBV Help08700621170150p a msg Send stop to stop txts,Dataset_5971_real,,freemsg: hey - i'm buffy. 25 and love to satisfy men. home alone feeling randy. reply 2 c my pix! qlynnbv help08700621170150p a msg send stop to stop txts,PERSONAL,freemsg: hey - i'm buffy. 25 and love to satisfy men. home alone feeling randy. reply 2 c my pix! qlynnbv help phonenumber p a msg send stop to stop txts,154.0,31.0,0.11038961038961038,1.0,0.045454545454545456,0.0,1.0,0.0,0.0,0.0,0.0,0,False
Also remember to get dobby's bowl from your car,Dataset_5971_real,,also remember to get dobby's bowl from your car,PERSONAL,also remember to get dobby's bowl from your car,47.0,9.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0,False
You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p3.99,LeadingIndiaAI_Short-Messages-Spam-Filtering-Combining-Personality-Recognition-and-Sentiment-Analysis_master_spam.csv,,you are awarded a sipix digital camera! call 09061221061 from landline. delivery within 28days. t cs box177. m221bp. 2yr warranty. 150ppm. 16 . p p3.99,TRANSACTIONAL,you are awarded a sipix digital camera! call phonenumber from landline. delivery within 28days. t cs box177. m221bp. 2yr warranty. 150ppm. 16 . p p3.99,153.0,25.0,0.1830065359477124,1.0,0.0718954248366013,0.0,1.0,0.0,0.0,0.0,0.0,1,False
"\Getting tickets 4 walsall tue 6 th march. My mate is getting me them on sat. ill pay my treat. Want 2 go. Txt bak .Terry\""""",alexander-fischer_lstm-kaggle-sms-spam-example_master_spam.csv,,"\getting tickets 4 walsall tue 6 th march. my mate is getting me them on sat. ill pay my treat. want 2 go. txt bak .terry\""""",TRANSACTIONAL,"\getting tickets 4 walsall tue 6 th march. my mate is getting me them on sat. ill pay my treat. want 2 go. txt bak .terry\""""",124.0,26.0,0.024193548387096774,0.0,0.07258064516129033,0.0,0.0,0.0,0.0,0.0,0.0,1,False
"The package from Amazon has been shipped. Tracking number: 1Z1-3456789-2354678-1234567 mention the keyword ""Amazon"" because it is the name of the company that is shipping the package. This keyword alone does not indicate whether the message is spam or ham. However, if the recipient did not expect a package from Amazon, the message could be considered spam.",BubbleJoe_bootstrap_sms_v2_default_train.parquet,,"the package from amazon has been shipped. tracking number: 1z1-3456789-2354678-1234567 mention the keyword ""amazon"" because it is the name of the company that is shipping the package. this keyword alone does not indicate whether the message is spam or ham. however, if the recipient did not expect a package from amazon, the message could be considered spam.",PERSONAL,"the package from amazon has been shipped. tracking number: 1z phonenumber mention the keyword ""amazon"" because it is the name of the company that is shipping the package. this keyword alone does not indicate whether the message is spam or ham. however, if the recipient did not expect a package from amazon, the message could be considered spam.",358.0,58.0,0.06424581005586592,0.0,0.0335195530726257,0.0,1.0,0.0,0.0,0.0,0.0,0,False
"Turns out my friends are staying for the whole show and won't be back til some time , so feel free to go ahead and smoke that worth  worth",Dataset_5971_real,,"turns out my friends are staying for the whole show and won't be back til some time , so feel free to go ahead and smoke that worth worth",PERSONAL,"turns out my friends are staying for the whole show and won't be back til some time , so feel free to go ahead and smoke that worth worth",138.0,29.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0,False
Will ï¿½_ b going to esplanade fr home?,alexander-fischer_lstm-kaggle-sms-spam-example_master_spam.csv,,will ï¿½_ b going to esplanade fr home?,PERSONAL,will ï¿½_ b going to esplanade fr home?,39.0,8.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0,False
Just woke up. Yeesh its late. But I didn't fall asleep til &lt;#&gt; am :/,Dataset_5971_real,,just woke up. yeesh its late. but i didn't fall asleep til &lt;#&gt; am :/,PERSONAL,just woke up. yeesh its late. but i didn't fall asleep til &lt;#&gt; am :/,74.0,15.0,0.0,0.0,0.13513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0,False
"Hey there! I'm an AI language model and I just wanted to let you know that I'm here to help answer any questions you might have. Feel free to ask me anything, I'll do my best to provide accurate and helpful responses. mention the keyword ""help"" because the message is offering to help answer any questions the recipient might have. This keyword does not necessarily indicate spam, as many legitimate businesses and services use the word ""help"" in their messaging to offer assistance or support.",BubbleJoe_bootstrap_sms_v2_default_train.parquet,,"hey there! i'm an ai language model and i just wanted to let you know that i'm here to help answer any questions you might have. feel free to ask me anything, i'll do my best to provide accurate and helpful responses. mention the keyword ""help"" because the message is offering to help answer any questions the recipient might have. this keyword does not necessarily indicate spam, as many legitimate businesses and services use the word ""help"" in their messaging to offer assistance or support.",PROMOTIONAL,"hey there! i'm an ai language model and i just wanted to let you know that i'm here to help answer any questions you might have. feel free to ask me anything, i'll do my best to provide accurate and helpful responses. mention the keyword ""help"" because the message is offering to help answer any questions the recipient might have. this keyword does not necessarily indicate spam, as many legitimate businesses and services use the word ""help"" in their messaging to offer assistance or support.",494.0,85.0,0.0,1.0,0.02834008097165992,0.0,0.0,0.0,0.0,0.0,0.0,2,False
"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. take cr da",alexander-fischer_lstm-kaggle-sms-spam-example_master_spam.csv,,"so many people seems to be special at first sight, but only very few will remain special to you till your last sight.. maintain them till life ends.. take cr da",TRANSACTIONAL,"so many people seems to be special at first sight, but only very few will remain special to you till your last sight.. maintain them till life ends.. take cr da",160.0,31.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,1,False
Is fujitsu s series lifebook good?,Dataset_5971_real,,is fujitsu s series lifebook good?,PERSONAL,is fujitsu s series lifebook good?,34.0,6.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0,False
Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.,Dataset_5971_real,,pls give her prometazine syrup. 5mls then &lt;#&gt; mins later feed.,PERSONAL,pls give her prometazine syrup. 5mls then &lt;#&gt; mins later feed.,69.0,11.0,0.014492753623188406,0.0,0.10144927536231885,0.0,0.0,0.0,0.0,0.0,0.0,0,False
Ü go home liao? Ask dad to pick me up at 6...,Dataset_5971_real,,ü go home liao? ask dad to pick me up at 6...,PERSONAL,ü go home liao? ask dad to pick me up at 6...,45.0,12.0,0.022222222222222223,0.0,0.08888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0,False
"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop",Dataset_5971_real,,"i know you are thinkin malaria. but relax, children cant handle malaria. she would have been worse and its gastroenteritis. if she takes enough to replace her loss her temp will reduce. and if you give her malaria meds now she will just vomit. its a self limiting illness she has which means in a few days it will completely stop",TRANSACTIONAL,"i know you are thinkin malaria. but relax, children cant handle malaria. she would have been worse and its gastroenteritis. if she takes enough to replace her loss her temp will reduce. and if you give her malaria meds now she will just vomit. its a self limiting illness she has which means in a few days it will completely stop",329.0,61.0,0.0,0.0,0.0182370820668693,0.0,0.0,0.0,0.0,0.0,0.0,1,False
No calls..messages..missed calls,Dataset_5971_real,,no calls..messages..missed calls,TRANSACTIONAL,no calls messages missed calls,32.0,5.0,0.0,0.0,0.125,1.0,0.0,0.0,0.0,0.0,0.0,1,False
"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem.",Dataset_5971_real,,"hi shanil,rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. excellent service by dino and prem.",PERSONAL,"hi shanil,rakhesh here thanks ,i have exchanged the uncut diamond stuff leaving back. excellent service by dino and prem.",120.0,19.0,0.0,0.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0,False
Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow,Dataset_5971_real,,tomorrow i am not going to theatre. . . so i can come wherever u call me. . . tell me where and when to come tomorrow,PERSONAL,tomorrow i am not going to theatre. . . so i can come wherever u call me. . . tell me where and when to come tomorrow,117.0,27.0,0.0,0.0,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0,False
Okay. I've seen it. So i should pick it on friday?,Dataset_5971_real,,okay. i've seen it. so i should pick it on friday?,PERSONAL,okay. i've seen it. so i should pick it on friday?,50.0,11.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0,False
Knock Knock Txt whose there to 80082 to enter r weekly draw 4 a 250 gift voucher 4 a store of yr choice. T&Cs www.tkls.com age16 to stoptxtstop1.50/week,LeadingIndiaAI_Short-Messages-Spam-Filtering-Combining-Personality-Recognition-and-Sentiment-Analysis_master_spam.csv,,knock knock txt whose there to 80082 to enter r weekly draw 4 a 250 gift voucher 4 a store of yr choice. t&cs www.tkls.com age16 to stoptxtstop1.50/week,PROMOTIONAL,knock knock txt whose there to 80082 to enter r weekly draw 4 a 250 gift voucher 4 a store of yr choice. t&cs tkls com age16 to stoptxtstop1.50/week,156.0,29.0,0.09615384615384616,0.0,0.0641025641025641,1.0,0.0,0.0,0.0,0.0,0.0,2,False
