message_id,sender_number,category,message_text,service,is_from_me,timestamp
12026,JX-KOTAKB-P,promotional,"Hello 811 Customer,Set your Kotak811 Dream Different Credit Card PIN & shop for rewards and benefits. Set PIN now https://1.kotak.bank.in/KOTAKB/WeaRvC T&C",SMS,0,2026-03-12 11:35:07
12025,JZ-JIOINF-S,transactional,आपला Jio नंबर 7820972280 चा प्लॅन लवकरच समाप्त होईल.अखंडित सेवे साठी आत्ता रिचार्ज करा www.jio.com/r/TM9pS6v3D क्लिक करा. इतर प्लॅन्स साठी 1991 वर कॉल करा.,SMS,0,2026-03-12 10:55:31
12016,JD-CANBNK-S,transactional,"Dear Customer, we got a request for registering your account for UPI in XX3100  app. Do not share your Debit card details/One-time password or OTP/Expiry date number to avoid any financial loss. If it is not initiated by you, please report immediately to your bank helpline no.(18001030)-Canara Bank",SMS,0,2026-03-11 21:56:51
12012,JX-PHONPE-S,transactional,"You have initiated registration of UPI payments on PhonePe. If this is not done by you, please report it to PhonePe at https://support.phonepe.com/report",SMS,0,2026-03-11 21:56:48
12011,JM-PHONPE-S,transactional,"You have initiated registration of UPI payments on PhonePe. If this is not done by you, please report it to PhonePe at https://support.phonepe.com/report",SMS,0,2026-03-11 21:56:47
12006,JK-620016-P,promotional,"तुमच्या Jio मोबाईल नंबर 7820972280 प्लॅनची मुदत लवकरच संपणार आहे. अमर्यादित 5G डेटा, JioHotStar सबस्क्रिप्शन, अमर्यादित व्हॉईस कॉल्स आणि दररोज 2.5 GB डेटा  200 दिवसांच्या वैधतेसह मिळवण्यासाठी Rs.2025 चा रिचार्ज करा. नियम व अटी लागू. www.jio.com/r/C5WIHRRD1",SMS,0,2026-03-11 17:41:05
12005,JM-620016-P,promotional,"तुमच्या Jio मोबाईल नंबर 7820972280 प्लॅनची मुदत लवकरच संपणार आहे. अमर्यादित 5G डेटा, JioHotStar सबस्क्रिप्शन, अमर्यादित व्हॉईस कॉल्स आणि दररोज 2.5 GB डेटा  200 दिवसांच्या वैधतेसह मिळवण्यासाठी Rs.2025 चा रिचार्ज करा. नियम व अटी लागू. www.jio.com/r/C5JGZYNxo",SMS,0,2026-03-11 16:10:19
12004,JZ-JIOINF-S,transactional,JioAutoPay निवडा आणि रिचार्जची तारीख चुकवू नका. प्लॅन आणि पेमेंट मोड कधीही बदला. अनेक क्रमांक आणि त्यांच्या देय तारखांचे व्यवस्थापन करा. https://www.jio.com/selfcare/autopay/,SMS,0,2026-03-11 16:03:23
12000,AZ-650001-P,promotional,"Offer 8421XXX369 ke liye! Abhi Recharge karein Rs348 se aur payein Unlimited call, Unlimited 4G + 5G data aur 100 SMS/din, 28 din tak. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",SMS,0,2026-03-11 13:51:29
11993,JZ-ISATHI-G,transactional,"Want to report a call or message aimed at fraud? Download Sanchar Saathi to report : Android : https://t.jio/ISATHI/MWxHL9 iOS : https://t.jio/ISATHI/ios Dept of Telecom, Govt of India",SMS,0,2026-03-11 12:05:58
11991,JK-SUBWAY-P,promotional,We packed something special for you. Visit Subway this Week and Get 40% OFF upto 80. Code: xeh93jh7tf. Valid Only till 18 Mar. TnC,SMS,0,2026-03-11 11:15:15
11986,VM-HDFCBK-S,transactional,"UPI Activated!
You've linked your Bank A/c to UPI on Paytm.
NEVER share OTP, PIN, card info.
- HDFC Bank",SMS,0,2026-03-11 11:07:34
11964,AZ-650001-P,promotional,"Offer 8421XXX369 ke liye! Abhi Recharge karein Rs348 se aur payein Unlimited call, Unlimited 4G + 5G data aur 100 SMS/din, 28 din tak. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",SMS,0,2026-03-10 14:44:04
11963,JM-THMSUP-P,promotional,"The grit, the sweat & the never-say-die spirit led to this moment. India is on top of the world! Time to celebrate with a Thums Up. s.tccc-comms.com/s/vhP5c1BNp",SMS,0,2026-03-10 13:21:26
11955,AZ-650001-P,promotional,"Offer 8421XXX369 ke liye! Abhi Recharge karein Rs348 se aur payein Unlimited call, Unlimited 4G + 5G data aur 100 SMS/din, 28 din tak. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",SMS,0,2026-03-09 15:43:16
11954,JD-ZEPTON-S,transactional,"Dear Customer,
Thank you for ordering from Zepto. Your order is about to be delivered! Share OTP code 1708 with the delivery agent to confirm receipt.",SMS,0,2026-03-09 10:23:35
11953,JX-ZEPTON-T,transactional,"Dear Customer, Your payment of Rs. 49.00 using Zepto Cash is successful. Updated Zepto Cash balance is Rs.0.00. For help please reach out to - support@zeptonow.com",SMS,0,2026-03-09 09:52:53
11946,AZ-650001-P,promotional,"Offer 8421XXX369 ke liye! Abhi Recharge karein Rs348 se aur payein Unlimited call, Unlimited 4G + 5G data aur 100 SMS/din, 28 din tak. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",SMS,0,2026-03-08 16:51:31
11940,JM-THMSUP-P,promotional,"Just in ...Bumrah Jersey? ...Not exactly, but better. Get Limited Edition Thums Up Jersey Cans! Stock up: s.tccc-comms.com/s/vKkJRSlsu. AAJ KUCH TOOFANI KARTE HAIN!",SMS,0,2026-03-08 11:29:19
11938,JZ-ISATHI-G,transactional,तुमचा मोबाईल खरा आहे का ते तपासायचे आहे का? तपासण्यासाठी संचार साथी डाउनलोड करा : Android : https://t.jio/ISATHI/MWxHL9 iOS: https://t.jio/ISATHI/ios Department of Telecom,SMS,0,2026-03-08 09:11:01
11935,+917498157882,transactional,"Dear Customer, You have a missed call from +917498157882 The last missed call was at 05:09 PM on 07-Mar-2026 Thankyou, Team Jio.",SMS,0,2026-03-07 19:06:36
11934,AZ-650001-P,promotional,"Offer 8421XXX369 ke liye! Abhi Recharge karein Rs348 se aur payein Unlimited call, Unlimited 4G + 5G data aur 100 SMS/din, 28 din tak. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",SMS,0,2026-03-07 15:38:20
11932,JK-McDnld-P,promotional,"This Women's Day, order your McD favs & get FREE Coke + Pizza Puff + free delivery above 199. Use code WOMENSDAYSPL on McDelivery. https://mcdelivery.co.in/",SMS,0,2026-03-07 11:32:13
11931,JZ-TRAIND-G,transactional,"स्पॅमरच्या विरोधात कारवाईसाठी स्पॅमचा अहवाल द्या. मात्र, फोनच्या कॉलिंग ॲपवर स्पॅमर ब्लॉक केल्याने त्याच्यावर प्रत्यक्ष कारवाई होत नाही. TRAI DND App, सेवा प्रदाता ॲप किंवा 1909 वर कॉल करून स्पॅमचा अहवाल द्या. TRAI DND App वर अहवाल देणे सोपे आणि जलद आहे, आजच इंस्टॉल करा.",SMS,0,2026-03-07 08:28:12
11930,JD-KOTAKD-S,transactional,"Hi MAYA, Electricity bill for March generated. Amount Rs. 2,640 is due on 16-Mar-2026. Pay now https://kotk.in/KOTAKD/ED2ZkB - Kotak811 T&C",SMS,0,2026-03-07 01:58:53
11929,JZ-JIOPAY-S,transactional,"अलर्ट!
दैनिक डेटा 06-Mar-26 23:03 ला 100% संपला आहे
Jio नंबर  7820972280 
प्लॅननुसार डेटा कोटा: 2 GB
दैनिक डेटा कोटा 07-Mar-26 00:10  यावर पुनर्संचयित केला जाईल 
जर तुमच्याकडे इतर डेटा प्लान नसेल तर तुमचा इंटरनेट स्पीड आता 64 Kbps पर्यंत कमी होईल.
डेटा पॅक एक्सप्लोर करण्यासाठी आणि रिचार्ज करण्यासाठी, क्लिक करा: http://tiny.jio.com/dbuydatapack
तुमच्या डेटा वापराबद्दल जाणून घेण्यासाठी, क्लिक करा: http://tiny1.jio.com/HelpfulTips",SMS,0,2026-03-06 23:03:58
11928,JZ-JIOPAY-S,transactional,"ALERT!
100% of daily data exhausted as on 06-Mar-26 23:03 !
Jio Number : 7820972280 
Daily quota as per plan : 2 GB
Daily data quota will be restored on : 07-Mar-26 00:10
If you do not have other data plan then your internet speed will now be reduced to 64 Kbps.
To explore and recharge with data packs, click : http://tiny.jio.com/dbuydatapack
To know about your data usage, click : http://tiny1.jio.com/HelpfulTips",SMS,0,2026-03-06 23:03:56
11927,JZ-JioPay-S,transactional,"लक्ष द्या ! 
डेटा कोटा 06-Mar-26 19:35 पर्यंत 90% वापरला गेला आहे.
Jio नंबर  7820972280 
प्लॅननुसार डेटा कोटा: 2 GB 
जर आपल्याकडे कोणतीही अतिरिक्त डेटा प्लॅन नसेल तर 100% डेटा कोटा वापरल्यानंतर तुमचा इंटरनेट स्पीड कमी होईल.
डेटा पॅक एक्सप्लोर करण्यासाठी आणि रिचार्ज करण्यासाठी, क्लिक करा: http://tiny.jio.com/dbuydatapack
डेटा सेव्हिंग टिप्ससाठी, हा व्हिडिओ पहा: http://tiny.jio.com/ydatausagemr",SMS,0,2026-03-06 19:57:27
11926,JZ-JioPay-S,transactional,"ATTENTION!
90% of daily data used as on 06-Mar-26 19:35 !
Jio Number : 7820972280
Daily quota as per plan :2 GB
If you do not have additional data plan then your internet speed will be reduced once 100% of data quota is used.
To explore and recharge with data packs, click : http://tiny.jio.com/dbuydatapack
For data saving tips, watch this video : http://tiny.jio.com/ydatausageen",SMS,0,2026-03-06 19:35:15
11925,+917666242135,transactional,"Dear Customer, +917666242135 is now available to take calls.",SMS,0,2026-03-06 17:44:10
11922,JZ-JioPay-S,transactional,"डेटा वापर अलर्ट!
आपण 06-Mar-26 12:40 ला दररोजच्या डेटापैकी 50%  वापर केला आहे!
Jio नंबर: 7820972280
50% डेटा कोटा: 2 GB
डेटा बचत टिप्ससाठी: http://tiny.jio.com/Savingmr
डेटा बॅलन्स आणि वापर ट्रॅक करण्यासाठी: http://tiny.jio.com/mobile",SMS,0,2026-03-06 12:40:29
11923,JZ-JioPay-S,transactional,"Data usage Alert!
50% of your daily data used as of 06-Mar-26 12:40
Jio Number: 7820972280
Daily Quota: 2 GB
For data saving tips: http://tiny.jio.com/Savingasm
Track your data balance and usage: http://tiny.jio.com/mobile",SMS,0,2026-03-06 12:40:28
11921,AZ-650001-P,promotional,"Offer 8421XXX369 ke liye! Abhi Recharge karein Rs348 se aur payein Unlimited call, Unlimited 4G + 5G data aur 100 SMS/din, 28 din tak. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",SMS,0,2026-03-06 12:03:50
11913,VD-BLUDRT-S,transactional,Your order with Blue Dart AWB# 35824126866 was delivered to MAYA. Please Rate our Service on https://acl.cc/BLUDRT/nV2ax39Z,SMS,0,2026-03-05 17:02:48
11912,JM-BLUDRT-S,transactional,Your Blue Dart Secure Delivery Code is 265306 and its valid for next 30 minutes. Enter this Delivery Code on the device to receive the package.,SMS,0,2026-03-05 16:50:46
11911,AZ-650001-P,promotional,"Offer 8421XXX369 ke liye! Abhi Recharge karein Rs348 se aur payein Unlimited call, Unlimited 4G + 5G data aur 100 SMS/din, 28 din tak. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",SMS,0,2026-03-05 16:02:20
11910,JD-MYCLIQ-P,promotional,"ICONS FOR YOUR CLOSET
Shop Tommy Hilfiger, Lacoste & more on Tata CLiQ Luxury. FLAT 15% OFF* with 1STLUXE
https://1kx.in/MYCLIQ/XamPbMoHUnL",SMS,0,2026-03-05 12:59:27
11908,JM-BLUDRT-S,transactional,"ARRIVING: Blue Dart will deliver your shipment TODAY.Track https://acl.cc/BLUDRT/mp29y5ny .Be cautious of spam from unknown numbers. Avoid sharing information or clicking links, except from confirmed Blue Dart official numbers.",SMS,0,2026-03-05 12:25:50
11906,JM-KOTAKB-P,promotional,"Dear Maya, meet your goals with Kotak Personal Loan of up to Rs.1 Crore. Fast process & lower rates*. Tap now: https://1.kotak.bank.in/KOTAKB/WV8Qx9 T&C",SMS,0,2026-03-05 11:39:38
11904,JM-SUPRMY-S,transactional,"ZEPTO has requested money on SuperMoney. On approving the request, Rs152.00 will be debited from your account : https://super.money/txn/pending_requests",SMS,0,2026-03-05 09:39:07
11894,AZ-650001-P,promotional,"Offer 8421XXX369 ke liye! Abhi Recharge karein Rs348 se aur payein Unlimited call, Unlimited 4G + 5G data aur 100 SMS/din, 28 din tak. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",SMS,0,2026-03-04 17:19:22
11883,AZ-650001-P,promotional,"Offer 8421XXX369 ke liye! Abhi Recharge karein Rs348 se aur payein Unlimited call, Unlimited 4G + 5G data aur 100 SMS/din, 28 din tak. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",SMS,0,2026-03-03 13:39:50
11879,JX-KOTAKB-P,promotional,Your next trip abroad can get rewarding! Earn cashback on international spends using Kotak811 Debit Card. Details: https://1.kotak.bank.in/KOTAKB/WS94GY T&C apply.,SMS,0,2026-03-02 16:50:34
11877,AZ-650001-P,promotional,"Offer 8421XXX369 ke liye! Abhi Recharge karein Rs348 se aur payein Unlimited call, Unlimited 4G + 5G data aur 100 SMS/din, 28 din tak. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",SMS,0,2026-03-02 15:04:13
11876,VM-AXIOFS-S,transactional,Clear Pay Later due of Rs2245 & avoid CIBIL impact. Pay Now https://u.axio.ac/axo/lpxgr47Dz1b8N9v Bill: https://u.axio.ac/axo/SQKCPh7cnnpzo -axio,SMS,0,2026-03-02 14:55:26
11875,JZ-ISATHI-G,transactional,"Want to check if your mobile is genuine? Download Sanchar Saathi to check : Android : https://t.jio/ISATHI/MWxHL9 iOS : https://t.jio/ISATHI/ios Dept of Telecom, Govt of India",SMS,0,2026-03-02 14:54:05
11872,JX-SUPRMY-S,transactional,"ZEPTO MARKETPLACE PRIVATE LIMITED has requested money on SuperMoney. On approving the request, Rs99.00 will be debited from your account : https://super.money/txn/pending_requests",SMS,0,2026-03-02 10:15:39
11870,JK-MYCLIQ-P,promotional,"It's your turn to SPIN & WIN
Assured rewards on Tata CLiQ Fashion
Hurry! Ends at midnight
https://1kx.in/MYCLIQ/UMDN57IKTdS",SMS,0,2026-03-01 20:42:28
11866,VD-BFLFIN-P,promotional,"This Cricket Season, get latest LEDs on easy EMIs with 0 downpayment & more offers. Shop at store. Tap https://s.bflcomm.in/BAJAJF/LMR6ZAma T&C Bajaj Finserv",SMS,0,2026-03-01 16:31:38
11865,AZ-650001-P,promotional,"Offer 8421XXX369 ke liye! Abhi Recharge karein Rs348 se aur payein Unlimited call, Unlimited 4G + 5G data aur 100 SMS/din, 28 din tak. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",SMS,0,2026-03-01 15:33:18
11863,JD-SUPRMY-S,transactional,"ZEPTO MARKETPLACE PRIVATE LIMITED has requested money on SuperMoney. On approving the request, Rs161.00 will be debited from your account : https://super.money/txn/pending_requests",SMS,0,2026-03-01 15:05:27
11859,VM-CANBNK-S,transactional,An amount of INR 299.61 has been kept as hold in your account Number ending with XXXX3100. Total Avail Bal INR 0.39 - Canara Bank.,SMS,0,2026-02-28 20:37:18
11857,VA-BFLFIN-P,promotional,"Congratulations!
Your Bajaj Finserv Insta EMI Card offer has been revised, check now https://m.bflcomm.in/BAJAJF/gKXhiA & shop on Easy EMI.",SMS,0,2026-02-28 18:47:56
11856,VD-axioLN-S,transactional,"Dear Customer,
An Axio agent is scheduled to visit your registered address to collect due amount on your Amazon Pay later account. Please ensure availability.
To avoid further action, make payment here: https://u.axio.ac/axo/0v0nAG4pFnxRV6l
Or contact the agent at 08634017553.
Ignore if paid - axio",SMS,0,2026-02-28 18:46:19
11853,VM-McDnld-P,promotional,10 McCafe Coffees @ Rs.549!! Grab your Coffee Subscription on the McDonald's App! Download & redeem at your nearest McDonald's. https://smart.link/2qinvcp8rm6rw,SMS,0,2026-02-28 16:33:33
11852,VD-BFLFIN-P,promotional,0 downpayment offer unlocked! Buy Voltas AC with Easy EMIs from our partner store today. Visit https://s.bflcomm.in/BAJAJF/9KvYyov4 . T&C Bajaj Finserv,SMS,0,2026-02-28 14:52:06
11850,AZ-650001-P,promotional,"Offer 8421XXX369 ke liye! Abhi Recharge karein Rs348 se aur payein Unlimited call, Unlimited 4G + 5G data aur 100 SMS/din, 28 din tak. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech",SMS,0,2026-02-28 14:01:01
11849,VD-axioLN-S,transactional,"Dear Customer,
An Axio agent is scheduled to visit your registered address to collect due amount on your Amazon Pay later account. Please ensure availability.
To avoid further action, make payment here: https://u.axio.ac/axo/0v0nAG4pFnxRV6l
Or contact the agent at 08634017553.
Ignore if paid - axio",SMS,0,2026-02-28 14:00:25
11845,AX-axioLN-S,transactional,"Dear Customer,
An Axio agent is scheduled to visit your registered address to collect due amount on your Amazon Pay later account. Please ensure availability.
To avoid further action, make payment here: https://u.axio.ac/axo/0v0nAG4pFnxRV6l
Or contact the agent at 08634017553.
Ignore if paid - axio",SMS,0,2026-02-28 10:02:01
7427,JX-ZEPTON-T,transactional,"Dear Customer, Your payment of Rs. 4.00 using Zepto Cash is successful. Updated Zepto Cash balance is Rs.0.00. For help please reach out to - support@zeptonow.com",SMS,0,2026-02-27 17:11:46
